Continent,Country,GCAM_basin_ID,WHYClass,Basin_long_name,GLU_code,GLU_name,ISO,ISO_NUM,Country_name,desal
As,China,79,20,Huang_He,GLU079,HuangHeR,CHN,156,China,0
As,China,85,20,Tarim_Interior,GLU085,Tarim,CHN,156,China,0
As,China,77,20,Ziya_He_Interior,GLU077,ZiyaHe,CHN,156,China,0
As,China,76,20,Syr_Darya,GLU076,SyrDaryaR,KAZ,398,Kazakhstan,0
As,China,66,20,Bo_Hai_Korean_Bay_North_Coast,GLU066,BoHai,CHN,156,China,1
As,China,43,20,Amur,GLU043,AmurR,RUS,643,Russian Federation,0
As,China,68,20,Lake_Balkash,GLU068,LBalkash,KAZ,398,Kazakhstan,0
As,China,125,30,Mekong,GLU125,Mekong,LAO,418,Lao Peoples Democratic Republic,0
As,China,108,30,Xun_Jiang,GLU108,XunJiang,CHN,156,China,0
As,China,112,30,South_China_Sea_Coast,GLU112,SChinaSea,CHN,156,China,1
As,China,127,30,Salween,GLU127,Salween,CHN,156,China,0
As,China,103,30,Taiwan,GLU103,Taiwan,TWN,158,Taiwan,0
As,China,109,30,Hong_(Red_River),GLU109,Hong,VNM,704,Viet Nam,0
As,China,78,30,China_Coast,GLU078,ChinaCst,CHN,156,China,1
As,China,137,30,Irrawaddy,GLU137,IrrawaddyR,MMR,104,Myanmar,0
As,China,106,30,Yangtze,GLU106,Yangtze,CHN,156,China,0
As,China,110,30,Ganges_Bramaputra,GLU110,GangesR,IND,356,India,0
As,China,92,30,Plateau_of_Tibet_Interior,GLU092,Tibet,CHN,156,China,0
As,China,89,30,Indus,GLU089,IndusR,PAK,586,Pakistan,1
As,China,79,30,Huang_He,GLU079,HuangHeR,CHN,156,China,0
As,China,85,30,Tarim_Interior,GLU085,Tarim,CHN,156,China,0
As,China,77,30,Ziya_He_Interior,GLU077,ZiyaHe,CHN,156,China,0
As,China,58,30,Amu_Darya,GLU058,AmuDaryaR,UZB,860,Uzbekistan,0
As,China,42,30,Gobi_Interior,GLU042,Gobi,CHN,156,China,0
As,China,66,30,Bo_Hai_Korean_Bay_North_Coast,GLU066,BoHai,CHN,156,China,1
As,China,76,30,Syr_Darya,GLU076,SyrDaryaR,KAZ,398,Kazakhstan,0
As,China,43,30,Amur,GLU043,AmurR,RUS,643,Russian Federation,0
As,China,68,30,Lake_Balkash,GLU068,LBalkash,KAZ,398,Kazakhstan,0
As,China,37,30,Russia_South_East_Coast,GLU037,RusCstSE,RUS,643,Russian Federation,1
As,China,56,30,Ob,GLU056,ObR,RUS,643,Russian Federation,0
SA,Colombia,143,20,Caribbean_Coast,GLU143,SAmerCstN,VEN,862,Venezuela,1
SA,Colombia,157,20,Colombia_Ecuador_Pacific_Coast,GLU157,ColEcuaCst,ECU,218,Ecuador,1
SA,Colombia,157,30,Colombia_Ecuador_Pacific_Coast,GLU157,ColEcuaCst,ECU,218,Ecuador,1
SA,Colombia,168,10,Amazon,GLU168,AmazonR,BRA,76,Brazil,0
SA,Colombia,168,30,Amazon,GLU168,AmazonR,BRA,76,Brazil,0
SA,Colombia,166,30,Magdalena,GLU166,MagdalenaR,COL,170,Colombia,0
SA,Colombia,166,10,Magdalena,GLU166,MagdalenaR,COL,170,Colombia,0
SA,Colombia,156,10,Orinoco,GLU156,OrinocoR,BRA,76,Brazil,0
SA,Colombia,166,20,Magdalena,GLU166,MagdalenaR,COL,170,Colombia,0
SA,Colombia,168,20,Amazon,GLU168,AmazonR,BRA,76,Brazil,0
SA,Colombia,156,30,Orinoco,GLU156,OrinocoR,BRA,76,Brazil,0
SA,Colombia,156,20,Orinoco,GLU156,OrinocoR,BRA,76,Brazil,0
SA,Colombia,157,10,Colombia_Ecuador_Pacific_Coast,GLU157,ColEcuaCst,ECU,218,Ecuador,1
SA,Colombia,143,10,Caribbean_Coast,GLU143,SAmerCstN,VEN,862,Venezuela,1
SA,Colombia,143,30,Caribbean_Coast,GLU143,SAmerCstN,VEN,862,Venezuela,1
Af,Comoros,177,30,Madagascar,GLU177,Madagascar,MDG,450,Madagascar,1
Af,Congo,162,10,Gulf_of_Guinea,GLU162,GuineaGulf,GAB,266,Gabon,1
Af,Congo,162,30,Gulf_of_Guinea,GLU162,GuineaGulf,GAB,266,Gabon,1
Af,Congo,183,30,Congo,GLU183,CongoR,COD,180,"Congo, The Democratic Republic of the",0
Af,Congo,183,10,Congo,GLU183,CongoR,COD,180,"Congo, The Democratic Republic of the",0
"NAm",Costa Rica,135,10,Southern_Central_America,GLU135,CntAmer,NIC,558,Nicaragua,1
"NAm",Costa Rica,135,20,Southern_Central_America,GLU135,CntAmer,NIC,558,Nicaragua,1
Eu,Croatia,55,20,Adriatic_Sea_Greece_Black_Sea_Coast,GLU055,AdrBlkSea,GRC,300,Greece,1
Eu,Croatia,54,20,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Croatia,54,10,Danube,GLU054,DanubeR,ROM,642,Romania,0
Af,Cote d'Ivoire,142,30,Africa_West_Coast,GLU142,AfrCstW,CIV,384,Cote dIvoire,1
Af,Cote d'Ivoire,142,10,Africa_West_Coast,GLU142,AfrCstW,CIV,384,Cote dIvoire,1
Af,Cote d'Ivoire,160,30,Volta,GLU160,VoltaR,BFA,854,Burkina Faso,0
Af,Cote d'Ivoire,149,30,Niger,GLU149,NigerR,MLI,466,Mali,1
"NAm",Cuba,101,20,Caribbean,GLU101,Caribbean,CUB,192,Cuba,1
"NAm",Cuba,101,30,Caribbean,GLU101,Caribbean,CUB,192,Cuba,1
As,Cyprus,75,20,Mediterranean_Sea_East_Coast,GLU075,MeditE,TUR,792,Turkey,1
Eu,Czech Republic,54,30,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Czech Republic,31,30,Elbe,GLU031,ElbeR,DEU,276,Germany,0
Eu,Czech Republic,54,10,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Czech Republic,29,30,Oder,GLU029,OderR,POL,616,Poland,0
Eu,Czech Republic,30,30,Wisla,GLU030,WislaR,POL,616,Poland,0
Eu,Czech Republic,31,10,Elbe,GLU031,ElbeR,DEU,276,Germany,0
Eu,Czech Republic,29,10,Oder,GLU029,OderR,POL,616,Poland,0
Eu,Czech Republic,30,10,Wisla,GLU030,WislaR,POL,616,Poland,0
Af,Democratic Republic of the Congo,183,30,Congo,GLU183,CongoR,COD,180,"Congo, The Democratic Republic of the",0
Af,Democratic Republic of the Congo,188,30,Zambezi,GLU188,ZambeziR,ZMB,894,Zambia,0
Af,Democratic Republic of the Congo,188,10,Zambezi,GLU188,ZambeziR,ZMB,894,Zambia,0
Af,Democratic Republic of the Congo,183,10,Congo,GLU183,CongoR,COD,180,"Congo, The Democratic Republic of the",0
Af,Democratic Republic of the Congo,183,20,Congo,GLU183,CongoR,COD,180,"Congo, The Democratic Republic of the",0
Af,Democratic Republic of the Congo,162,10,Gulf_of_Guinea,GLU162,GuineaGulf,GAB,266,Gabon,1
Af,Democratic Republic of the Congo,162,30,Gulf_of_Guinea,GLU162,GuineaGulf,GAB,266,Gabon,1
Af,Democratic Republic of the Congo,87,20,Nile,GLU087,NileR,SDN,736,Sudan,0
Af,Democratic Republic of the Congo,87,30,Nile,GLU087,NileR,SDN,736,Sudan,0
Eu,Denmark,21,10,Denmark_Germany_Coast,GLU021,DnkGrmCst,DNK,208,Denmark,1
Eu,Denmark,12,30,Sweden,GLU012,Sweden,SWE,752,Sweden,1
Eu,Denmark,12,10,Sweden,GLU012,Sweden,SWE,752,Sweden,1
Af,Djibouti,179,20,Rift_Valley,GLU179,RiftValley,ETH,231,Ethiopia,0
Af,Djibouti,100,20,Africa_Red_Sea_Gulf_of_Aden_Coast,GLU100,AfrCstNE,SOM,706,Somalia,1
"NAm",Dominica,101,20,Caribbean,GLU101,Caribbean,CUB,192,Cuba,1
"NAm",Dominican Republic,101,20,Caribbean,GLU101,Caribbean,CUB,192,Cuba,1
"NAm",Dominican Republic,101,30,Caribbean,GLU101,Caribbean,CUB,192,Cuba,1
SA,Ecuador,168,30,Amazon,GLU168,AmazonR,BRA,76,Brazil,0
SA,Ecuador,180,30,Peru_Pacific_Coast,GLU180,PeruCst,PER,604,Peru,1
SA,Ecuador,168,20,Amazon,GLU168,AmazonR,BRA,76,Brazil,0
SA,Ecuador,157,30,Colombia_Ecuador_Pacific_Coast,GLU157,ColEcuaCst,ECU,218,Ecuador,1
SA,Ecuador,157,20,Colombia_Ecuador_Pacific_Coast,GLU157,ColEcuaCst,ECU,218,Ecuador,1
SA,Ecuador,168,10,Amazon,GLU168,AmazonR,BRA,76,Brazil,0
SA,Ecuador,180,20,Peru_Pacific_Coast,GLU180,PeruCst,PER,604,Peru,1
Af,Egypt,75,10,Mediterranean_Sea_East_Coast,GLU075,MeditE,TUR,792,Turkey,1
Af,Egypt,95,20,Dead_Sea,GLU095,DeadSea,JOR,400,Jordan,1
Af,Egypt,98,20,Sinai_Peninsula,GLU098,SinaiP,EGY,818,Egypt,1
Af,Egypt,75,20,Mediterranean_Sea_East_Coast,GLU075,MeditE,TUR,792,Turkey,1
Af,Egypt,144,30,Africa_North_Interior,GLU144,AfrIntN,DZA,12,Algeria,0
Af,Egypt,144,10,Africa_North_Interior,GLU144,AfrIntN,DZA,12,Algeria,0
Af,Egypt,87,10,Nile,GLU087,NileR,SDN,736,Sudan,0
Af,Egypt,87,30,Nile,GLU087,NileR,SDN,736,Sudan,0
Af,Egypt,100,30,Africa_Red_Sea_Gulf_of_Aden_Coast,GLU100,AfrCstNE,SOM,706,Somalia,1
Af,Egypt,100,10,Africa_Red_Sea_Gulf_of_Aden_Coast,GLU100,AfrCstNE,SOM,706,Somalia,1
Af,Egypt,98,30,Sinai_Peninsula,GLU098,SinaiP,EGY,818,Egypt,1
Af,Egypt,98,10,Sinai_Peninsula,GLU098,SinaiP,EGY,818,Egypt,1
Af,Egypt,75,30,Mediterranean_Sea_East_Coast,GLU075,MeditE,TUR,792,Turkey,1
Af,Egypt,100,20,Africa_Red_Sea_Gulf_of_Aden_Coast,GLU100,AfrCstNE,SOM,706,Somalia,1
Af,Egypt,80,10,Mediterranean_South_Coast,GLU080,MeditS,LBY,434,Libyan Arab Jamahiriya,1
"NAm",El Salvador,135,10,Southern_Central_America,GLU135,CntAmer,NIC,558,Nicaragua,1
"NAm",El Salvador,135,20,Southern_Central_America,GLU135,CntAmer,NIC,558,Nicaragua,1
Af,Equatorial Guinea,162,30,Gulf_of_Guinea,GLU162,GuineaGulf,GAB,266,Gabon,1
Af,Eritrea,100,20,Africa_Red_Sea_Gulf_of_Aden_Coast,GLU100,AfrCstNE,SOM,706,Somalia,1
Af,Eritrea,179,20,Rift_Valley,GLU179,RiftValley,ETH,231,Ethiopia,0
Af,Eritrea,87,30,Nile,GLU087,NileR,SDN,736,Sudan,0
Af,Eritrea,179,30,Rift_Valley,GLU179,RiftValley,ETH,231,Ethiopia,0
Af,Eritrea,100,30,Africa_Red_Sea_Gulf_of_Aden_Coast,GLU100,AfrCstNE,SOM,706,Somalia,1
Af,Eritrea,100,10,Africa_Red_Sea_Gulf_of_Aden_Coast,GLU100,AfrCstNE,SOM,706,Somalia,1
Eu,Estonia,20,10,Baltic_Sea_Coast,GLU020,BalticSea,LVA,428,Latvia,0
Eu,Estonia,22,10,Narva,GLU022,NarvaR,RUS,643,Russian Federation,0
Af,Ethiopia,170,20,Shebelli_Juba,GLU170,ShebJubR,ETH,231,Ethiopia,0
Af,Ethiopia,170,10,Shebelli_Juba,GLU170,ShebJubR,ETH,231,Ethiopia,0
Af,Ethiopia,179,20,Rift_Valley,GLU179,RiftValley,ETH,231,Ethiopia,0
Af,Ethiopia,179,30,Rift_Valley,GLU179,RiftValley,ETH,231,Ethiopia,0
Af,Ethiopia,170,30,Shebelli_Juba,GLU170,ShebJubR,ETH,231,Ethiopia,0
Af,Ethiopia,87,20,Nile,GLU087,NileR,SDN,736,Sudan,0
Af,Ethiopia,100,20,Africa_Red_Sea_Gulf_of_Aden_Coast,GLU100,AfrCstNE,SOM,706,Somalia,1
Af,Ethiopia,87,30,Nile,GLU087,NileR,SDN,736,Sudan,0
Af,Ethiopia,87,10,Nile,GLU087,NileR,SDN,736,Sudan,0
SA,Falkland Islands,215,30,South_Argentina_South_Atlantic_Coast,GLU215,ArgCstS,ARG,32,Argentina,1
Eu,Faroe Islands,16,30,Scotland,GLU016,Scotland,GBR,826,United Kingdom,1
Oc,Fiji,185,20,South_Pacific_Islands,GLU185,NewCaledn,NCL,540,New Caledonia,0
Eu,Finland,12,30,Sweden,GLU012,Sweden,SWE,752,Sweden,1
Eu,Finland,13,30,Finland,GLU013,Finland,FIN,246,Finland,1
Eu,Finland,20,30,Baltic_Sea_Coast,GLU020,BalticSea,LVA,428,Latvia,0
Eu,Finland,17,30,Neva,GLU017,NevaR,RUS,643,Russian Federation,0
Eu,Finland,8,30,Scandinavia_North_Coast,GLU008,ScndnvN,NOR,578,Norway,1
Oc,France,185,20,South_Pacific_Islands,GLU185,NewCaledn,NCL,540,New Caledonia,0
"NAm",France,101,20,Caribbean,GLU101,Caribbean,CUB,192,Cuba,1
Eu,France,63,20,Mediterranean_Sea_Islands,GLU063,MeditIsl,ITA,380,Italy,1
Eu,France,67,30,Spain_South_and_East_Coast,GLU067,SpainCstSE,ESP,724,Spain,1
Eu,France,73,30,Ebro,GLU073,EbroR,ESP,724,Spain,0
Eu,France,67,20,Spain_South_and_East_Coast,GLU067,SpainCstSE,ESP,724,Spain,1
Eu,France,41,30,France_West_Coast,GLU041,FranceCstW,FRA,250,France,1
Eu,France,64,30,Gironde,GLU064,Gironde,FRA,250,France,0
Eu,France,64,10,Gironde,GLU064,Gironde,FRA,250,France,0
Eu,France,61,10,France_South_Coast,GLU061,FranceCstS,FRA,250,France,1
Eu,France,61,20,France_South_Coast,GLU061,FranceCstS,FRA,250,France,1
Eu,France,64,20,Gironde,GLU064,Gironde,FRA,250,France,0
Eu,France,61,30,France_South_Coast,GLU061,FranceCstS,FRA,250,France,1
Eu,France,59,20,Italy_West_Coast,GLU059,ItalyCstW,ITA,380,Italy,1
Eu,France,41,10,France_West_Coast,GLU041,FranceCstW,FRA,250,France,1
Eu,France,60,10,Spain_Portugal_Atlantic_Coast,GLU060,IberiaCst,ESP,724,Spain,1
Eu,France,60,20,Spain_Portugal_Atlantic_Coast,GLU060,IberiaCst,ESP,724,Spain,1
Eu,France,60,30,Spain_Portugal_Atlantic_Coast,GLU060,IberiaCst,ESP,724,Spain,1
Eu,France,62,20,Rhone,GLU062,RhoneR,FRA,250,France,0
Eu,France,62,30,Rhone,GLU062,RhoneR,FRA,250,France,0
Eu,France,57,20,Po,GLU057,PoR,ITA,380,Italy,0
Eu,France,57,30,Po,GLU057,PoR,ITA,380,Italy,0
Eu,France,44,20,Loire,GLU044,LoireR,FRA,250,France,0
Eu,France,44,30,Loire,GLU044,LoireR,FRA,250,France,0
Eu,France,44,10,Loire,GLU044,LoireR,FRA,250,France,0
Eu,France,32,20,Rhine,GLU032,RhineR,DEU,276,Germany,0
Eu,France,46,10,Seine,GLU046,SeineR,FRA,250,France,0
Eu,France,46,30,Seine,GLU046,SeineR,FRA,250,France,0
Eu,France,62,10,Rhone,GLU062,RhoneR,FRA,250,France,0
Eu,France,32,10,Rhine,GLU032,RhineR,DEU,276,Germany,0
Eu,France,32,30,Rhine,GLU032,RhineR,DEU,276,Germany,0
Eu,France,36,10,Scheldt,GLU036,ScheldtR,BEL,56,Belgium,0
Eu,France,36,30,Scheldt,GLU036,ScheldtR,BEL,56,Belgium,0
Af,France,177,30,Madagascar,GLU177,Madagascar,MDG,450,Madagascar,1
SA,France,161,30,Northeast_South_America_South_Atlantic_Coast,GLU161,SAmerCstNE,GUY,328,Guyana,1
SA,France,168,30,Amazon,GLU168,AmazonR,BRA,76,Brazil,0
SA,France,161,10,Northeast_South_America_South_Atlantic_Coast,GLU161,SAmerCstNE,GUY,328,Guyana,1
Af,Gabon,162,10,Gulf_of_Guinea,GLU162,GuineaGulf,GAB,266,Gabon,1
Af,Gabon,162,30,Gulf_of_Guinea,GLU162,GuineaGulf,GAB,266,Gabon,1
Af,Gabon,183,10,Congo,GLU183,CongoR,COD,180,"Congo, The Democratic Republic of the",0
Af,Gabon,183,30,Congo,GLU183,CongoR,COD,180,"Congo, The Democratic Republic of the",0
Af,Gambia,142,10,Africa_West_Coast,GLU142,AfrCstW,CIV,384,Cote dIvoire,1
As,Georgia,45,20,Caspian_Sea_Coast,GLU045,CaspianNE,KAZ,398,Kazakhstan,1
As,Georgia,72,20,Caspian_Sea_South_West_Coast,GLU072,CaspianSW,IRN,364,"Iran, Islamic Republic of",1
As,Georgia,45,30,Caspian_Sea_Coast,GLU045,CaspianNE,KAZ,398,Kazakhstan,1
As,Georgia,70,30,Black_Sea_South_Coast,GLU070,BlackSeaS,TUR,792,Turkey,1
As,Georgia,47,20,Black_Sea_North_Coast,GLU047,BlackSeaN,UKR,804,Ukraine,0
As,Georgia,47,30,Black_Sea_North_Coast,GLU047,BlackSeaN,UKR,804,Ukraine,0
As,Georgia,70,20,Black_Sea_South_Coast,GLU070,BlackSeaS,TUR,792,Turkey,1
As,Georgia,72,30,Caspian_Sea_South_West_Coast,GLU072,CaspianSW,IRN,364,"Iran, Islamic Republic of",1
Eu,Germany,54,20,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Germany,54,30,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Germany,32,10,Rhine,GLU032,RhineR,DEU,276,Germany,0
Eu,Germany,32,30,Rhine,GLU032,RhineR,DEU,276,Germany,0
Eu,Germany,54,10,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Germany,32,20,Rhine,GLU032,RhineR,DEU,276,Germany,0
Eu,Germany,31,30,Elbe,GLU031,ElbeR,DEU,276,Germany,0
Eu,Germany,28,10,Ems_Weser,GLU028,EmsWeserR,DEU,276,Germany,0
Eu,Germany,28,30,Ems_Weser,GLU028,EmsWeserR,DEU,276,Germany,0
Eu,Germany,31,10,Elbe,GLU031,ElbeR,DEU,276,Germany,0
Eu,Germany,31,20,Elbe,GLU031,ElbeR,DEU,276,Germany,0
Eu,Germany,28,20,Ems_Weser,GLU028,EmsWeserR,DEU,276,Germany,0
Eu,Germany,29,10,Oder,GLU029,OderR,POL,616,Poland,0
Eu,Germany,29,30,Oder,GLU029,OderR,POL,616,Poland,0
Eu,Germany,21,10,Denmark_Germany_Coast,GLU021,DnkGrmCst,DNK,208,Denmark,1
Eu,Germany,12,10,Sweden,GLU012,Sweden,SWE,752,Sweden,1
Af,Ghana,142,30,Africa_West_Coast,GLU142,AfrCstW,CIV,384,Cote dIvoire,1
Af,Ghana,142,10,Africa_West_Coast,GLU142,AfrCstW,CIV,384,Cote dIvoire,1
Af,Ghana,160,30,Volta,GLU160,VoltaR,BFA,854,Burkina Faso,0
Af,Ghana,160,10,Volta,GLU160,VoltaR,BFA,854,Burkina Faso,0
Eu,Gibraltar,67,20,Spain_South_and_East_Coast,GLU067,SpainCstSE,ESP,724,Spain,1
Eu,Greece,55,20,Adriatic_Sea_Greece_Black_Sea_Coast,GLU055,AdrBlkSea,GRC,300,Greece,1
Eu,Greece,75,20,Mediterranean_Sea_East_Coast,GLU075,MeditE,TUR,792,Turkey,1
"NAm",Grenada,101,20,Caribbean,GLU101,Caribbean,CUB,192,Cuba,1
"NAm",Guatemala,135,10,Southern_Central_America,GLU135,CntAmer,NIC,558,Nicaragua,1
"NAm",Guatemala,135,20,Southern_Central_America,GLU135,CntAmer,NIC,558,Nicaragua,1
"NAm",Guatemala,111,20,Yucatan_Peninsula,GLU111,YucatanP,MEX,484,Mexico,0
"NAm",Guatemala,133,20,Grijalva_Usumacinta,GLU133,GrijUsuR,MEX,484,Mexico,1
"NAm",Guatemala,133,30,Grijalva_Usumacinta,GLU133,GrijUsuR,MEX,484,Mexico,1
"NAm",Guatemala,135,30,Southern_Central_America,GLU135,CntAmer,NIC,558,Nicaragua,1
"NAm",Guatemala,111,30,Yucatan_Peninsula,GLU111,YucatanP,MEX,484,Mexico,0
"NAm",Guatemala,111,10,Yucatan_Peninsula,GLU111,YucatanP,MEX,484,Mexico,0
"NAm",Guatemala,133,10,Grijalva_Usumacinta,GLU133,GrijUsuR,MEX,484,Mexico,1
Eu,Guernsey,41,30,France_West_Coast,GLU041,FranceCstW,FRA,250,France,1
Af,Guinea,142,30,Africa_West_Coast,GLU142,AfrCstW,CIV,384,Cote dIvoire,1
Af,Guinea,149,30,Niger,GLU149,NigerR,MLI,466,Mali,1
Af,Guinea,142,10,Africa_West_Coast,GLU142,AfrCstW,CIV,384,Cote dIvoire,1
Af,Guinea,152,30,Senegal,GLU152,SenegalR,MRT,478,Mauritania,1
Af,Guinea,152,10,Senegal,GLU152,SenegalR,MRT,478,Mauritania,1
Af,Guinea,149,10,Niger,GLU149,NigerR,MLI,466,Mali,1
Af,Guinea-Bissau,142,10,Africa_West_Coast,GLU142,AfrCstW,CIV,384,Cote dIvoire,1
Af,Guinea-Bissau,142,30,Africa_West_Coast,GLU142,AfrCstW,CIV,384,Cote dIvoire,1
SA,Guyana,168,30,Amazon,GLU168,AmazonR,BRA,76,Brazil,0
SA,Guyana,161,30,Northeast_South_America_South_Atlantic_Coast,GLU161,SAmerCstNE,GUY,328,Guyana,1
SA,Guyana,161,10,Northeast_South_America_South_Atlantic_Coast,GLU161,SAmerCstNE,GUY,328,Guyana,1
SA,Guyana,156,30,Orinoco,GLU156,OrinocoR,BRA,76,Brazil,0
"NAm",Haiti,101,20,Caribbean,GLU101,Caribbean,CUB,192,Cuba,1
"NAm",Haiti,101,30,Caribbean,GLU101,Caribbean,CUB,192,Cuba,1
Eu,Holy See,69,20,Tiber,GLU069,TiberR,ITA,380,Italy,1
"NAm",Honduras,135,10,Southern_Central_America,GLU135,CntAmer,NIC,558,Nicaragua,1
"NAm",Honduras,135,20,Southern_Central_America,GLU135,CntAmer,NIC,558,Nicaragua,1
"NAm",Honduras,135,30,Southern_Central_America,GLU135,CntAmer,NIC,558,Nicaragua,1
"NAm",Honduras,111,20,Yucatan_Peninsula,GLU111,YucatanP,MEX,484,Mexico,0
"NAm",Honduras,111,10,Yucatan_Peninsula,GLU111,YucatanP,MEX,484,Mexico,0
Eu,Hungary,54,10,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Hungary,54,30,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Iceland,11,30,Iceland,GLU011,Iceland,ISL,352,Iceland,0
As,India,155,10,India_South_Coast,GLU155,IndCstS,IND,356,India,1
As,India,154,10,Sri_Lanka,GLU154,SriLanka,LKA,144,Sri Lanka,0
As,India,153,10,Cauvery,GLU153,CauveryR,IND,356,India,0
As,India,145,10,India_East_Coast,GLU145,IndCstE,IND,356,India,1
As,India,147,10,Pennar,GLU147,PennarR,IND,356,India,0
As,India,140,10,Krishna,GLU140,KrishnaR,IND,356,India,0
As,India,123,10,Godavari,GLU123,GodavariR,IND,356,India,0
As,India,128,10,India_North_East_Coast,GLU128,IndCstNE,IND,356,India,1
As,India,122,10,Mahanadi,GLU122,MahanadiR,IND,356,India,0
As,India,107,10,Sabarmati,GLU107,SabarmatiR,IND,356,India,1
As,India,117,10,Tapti,GLU117,TaptiR,IND,356,India,0
As,India,129,10,India_West_Coast,GLU129,IndCstW,IND,356,India,1
As,India,120,10,Brahmani,GLU120,BrahmaniR,IND,356,India,0
As,India,118,10,Yasai,GLU118,BengalW,IND,356,India,0
As,India,235,10,Narmada,GLU235,NarmadaR,IND,356,India,0
As,India,113,10,Mahi,GLU113,MahiR,IND,356,India,0
As,India,110,10,Ganges_Bramaputra,GLU110,GangesR,IND,356,India,0
As,India,116,10,Bay_of_Bengal_North_East_Coast,GLU116,BengalBay,MMR,104,Myanmar,1
As,India,89,10,Indus,GLU089,IndusR,PAK,586,Pakistan,1
As,India,155,20,India_South_Coast,GLU155,IndCstS,IND,356,India,1
As,India,153,20,Cauvery,GLU153,CauveryR,IND,356,India,0
As,India,129,20,India_West_Coast,GLU129,IndCstW,IND,356,India,1
As,India,145,20,India_East_Coast,GLU145,IndCstE,IND,356,India,1
As,India,140,20,Krishna,GLU140,KrishnaR,IND,356,India,0
As,India,147,20,Pennar,GLU147,PennarR,IND,356,India,0
As,India,123,20,Godavari,GLU123,GodavariR,IND,356,India,0
As,India,128,20,India_North_East_Coast,GLU128,IndCstNE,IND,356,India,1
As,India,122,20,Mahanadi,GLU122,MahanadiR,IND,356,India,0
As,India,117,20,Tapti,GLU117,TaptiR,IND,356,India,0
As,India,120,20,Brahmani,GLU120,BrahmaniR,IND,356,India,0
As,India,235,20,Narmada,GLU235,NarmadaR,IND,356,India,0
As,India,118,20,Yasai,GLU118,BengalW,IND,356,India,0
As,India,113,20,Mahi,GLU113,MahiR,IND,356,India,0
As,India,110,20,Ganges_Bramaputra,GLU110,GangesR,IND,356,India,0
As,India,107,20,Sabarmati,GLU107,SabarmatiR,IND,356,India,1
As,India,137,20,Irrawaddy,GLU137,IrrawaddyR,MMR,104,Myanmar,0
As,India,163,30,Sumatra,GLU163,Sumatra,IDN,360,Indonesia,0
As,India,141,30,Andaman_Nicobar_Islands,GLU141,AdnNicIsl,IND,356,India,0
As,India,107,30,Sabarmati,GLU107,SabarmatiR,IND,356,India,1
As,India,116,30,Bay_of_Bengal_North_East_Coast,GLU116,BengalBay,MMR,104,Myanmar,1
As,India,110,30,Ganges_Bramaputra,GLU110,GangesR,IND,356,India,0
As,India,137,30,Irrawaddy,GLU137,IrrawaddyR,MMR,104,Myanmar,0
As,India,89,30,Indus,GLU089,IndusR,PAK,586,Pakistan,1
As,India,85,30,Tarim_Interior,GLU085,Tarim,CHN,156,China,0
As,Indonesia,167,10,Irian_Jaya_Coast,GLU167,IrianJaya,IDN,360,Indonesia,1
As,Indonesia,181,10,Fly,GLU181,FlyR,PNG,598,Papua New Guinea,0
As,Indonesia,175,10,Java_Timor,GLU175,JavaTimor,IDN,360,Indonesia,1
As,Indonesia,164,10,Sulawesi,GLU164,Sulawesi,IDN,360,Indonesia,0
As,Indonesia,163,10,Sumatra,GLU163,Sumatra,IDN,360,Indonesia,0
As,Indonesia,165,10,Kalimantan,GLU165,Kalimantan,IDN,360,Indonesia,0
As,Indonesia,139,10,Peninsula_Malaysia,GLU139,MalaysiaP,MYS,458,Malaysia,1
