Continent,Country,GCAM_basin_ID,WHYClass,Basin_long_name,GLU_code,GLU_name,ISO,ISO_NUM,Country_name,desal
As,Indonesia,159,10,North_Borneo_Coast,GLU159,BorneoCstN,MYS,458,Malaysia,1
As,Indonesia,175,20,Java_Timor,GLU175,JavaTimor,IDN,360,Indonesia,1
As,Indonesia,158,20,Palau_and_East_Indonesia,GLU158,IdnE,IDN,360,Indonesia,0
As,Indonesia,164,20,Sulawesi,GLU164,Sulawesi,IDN,360,Indonesia,0
As,Indonesia,181,20,Fly,GLU181,FlyR,PNG,598,Papua New Guinea,0
As,Indonesia,163,20,Sumatra,GLU163,Sumatra,IDN,360,Indonesia,0
As,Indonesia,167,20,Irian_Jaya_Coast,GLU167,IrianJaya,IDN,360,Indonesia,1
As,Indonesia,178,20,Sepik,GLU178,SepikR,PNG,598,Papua New Guinea,0
As,Indonesia,165,20,Kalimantan,GLU165,Kalimantan,IDN,360,Indonesia,0
As,Indonesia,139,20,Peninsula_Malaysia,GLU139,MalaysiaP,MYS,458,Malaysia,1
As,Indonesia,159,20,North_Borneo_Coast,GLU159,BorneoCstN,MYS,458,Malaysia,1
As,Indonesia,175,30,Java_Timor,GLU175,JavaTimor,IDN,360,Indonesia,1
As,Indonesia,164,30,Sulawesi,GLU164,Sulawesi,IDN,360,Indonesia,0
As,Indonesia,165,30,Kalimantan,GLU165,Kalimantan,IDN,360,Indonesia,0
As,Indonesia,159,30,North_Borneo_Coast,GLU159,BorneoCstN,MYS,458,Malaysia,1
As,Indonesia,163,30,Sumatra,GLU163,Sumatra,IDN,360,Indonesia,0
As,Iran,82,10,Central_Iran,GLU082,Iran,IRN,364,"Iran, Islamic Republic of",0
As,Iran,104,10,Arabian_Sea_Coast,GLU104,ArabianSea,PAK,586,Pakistan,1
As,Iran,102,10,HamuniMashkel,GLU102,HamuMashR,PAK,586,Pakistan,0
As,Iran,88,10,Persian_Gulf_Coast,GLU088,PersianGulf,IRN,364,"Iran, Islamic Republic of",1
As,Iran,97,10,Helmand,GLU097,Helmand,AFG,4,Afghanistan,0
As,Iran,84,10,Tigris_Euphrates,GLU084,TigrEuphR,IRQ,368,Iraq,0
As,Iran,52,10,Caspian_Sea_East_Coast,GLU052,CaspianE,TKM,795,Turkmenistan,1
As,Iran,72,10,Caspian_Sea_South_West_Coast,GLU072,CaspianSW,IRN,364,"Iran, Islamic Republic of",1
As,Iran,88,20,Persian_Gulf_Coast,GLU088,PersianGulf,IRN,364,"Iran, Islamic Republic of",1
As,Iran,82,20,Central_Iran,GLU082,Iran,IRN,364,"Iran, Islamic Republic of",0
As,Iran,84,20,Tigris_Euphrates,GLU084,TigrEuphR,IRQ,368,Iraq,0
As,Iran,90,20,Farahrud,GLU090,FarahrudR,AFG,4,Afghanistan,0
As,Iran,52,20,Caspian_Sea_East_Coast,GLU052,CaspianE,TKM,795,Turkmenistan,1
As,Iran,72,20,Caspian_Sea_South_West_Coast,GLU072,CaspianSW,IRN,364,"Iran, Islamic Republic of",1
As,Iran,104,30,Arabian_Sea_Coast,GLU104,ArabianSea,PAK,586,Pakistan,1
As,Iran,88,30,Persian_Gulf_Coast,GLU088,PersianGulf,IRN,364,"Iran, Islamic Republic of",1
As,Iran,82,30,Central_Iran,GLU082,Iran,IRN,364,"Iran, Islamic Republic of",0
As,Iran,102,30,HamuniMashkel,GLU102,HamuMashR,PAK,586,Pakistan,0
As,Iran,97,30,Helmand,GLU097,Helmand,AFG,4,Afghanistan,0
As,Iran,90,30,Farahrud,GLU090,FarahrudR,AFG,4,Afghanistan,0
As,Iran,52,30,Caspian_Sea_East_Coast,GLU052,CaspianE,TKM,795,Turkmenistan,1
As,Iran,84,30,Tigris_Euphrates,GLU084,TigrEuphR,IRQ,368,Iraq,0
As,Iraq,84,10,Tigris_Euphrates,GLU084,TigrEuphR,IRQ,368,Iraq,0
As,Iraq,94,10,Arabian_Peninsula,GLU094,ArabianP,SAU,682,Saudi Arabia,1
As,Iraq,84,20,Tigris_Euphrates,GLU084,TigrEuphR,IRQ,368,Iraq,0
As,Iraq,88,20,Persian_Gulf_Coast,GLU088,PersianGulf,IRN,364,"Iran, Islamic Republic of",1
As,Iraq,84,30,Tigris_Euphrates,GLU084,TigrEuphR,IRQ,368,Iraq,0
As,Iraq,99,30,Eastern_Jordan_Syria,GLU099,EJrdnSyr,SAU,682,Saudi Arabia,1
Eu,Ireland,24,30,Ireland,GLU024,Ireland,IRL,372,Ireland,1
Eu,Ireland,24,20,Ireland,GLU024,Ireland,IRL,372,Ireland,1
Eu,Isle of Man,16,30,Scotland,GLU016,Scotland,GBR,826,United Kingdom,1
Af,Israel,95,10,Dead_Sea,GLU095,DeadSea,JOR,400,Jordan,1
Af,Israel,75,10,Mediterranean_Sea_East_Coast,GLU075,MeditE,TUR,792,Turkey,1
Af,Israel,95,20,Dead_Sea,GLU095,DeadSea,JOR,400,Jordan,1
Af,Israel,98,20,Sinai_Peninsula,GLU098,SinaiP,EGY,818,Egypt,1
Af,Israel,75,20,Mediterranean_Sea_East_Coast,GLU075,MeditE,TUR,792,Turkey,1
Af,Israel,98,30,Sinai_Peninsula,GLU098,SinaiP,EGY,818,Egypt,1
Af,Israel,95,30,Dead_Sea,GLU095,DeadSea,JOR,400,Jordan,1
Eu,Italy,63,20,Mediterranean_Sea_Islands,GLU063,MeditIsl,ITA,380,Italy,1
Eu,Italy,63,10,Mediterranean_Sea_Islands,GLU063,MeditIsl,ITA,380,Italy,1
Eu,Italy,63,30,Mediterranean_Sea_Islands,GLU063,MeditIsl,ITA,380,Italy,1
Eu,Italy,59,20,Italy_West_Coast,GLU059,ItalyCstW,ITA,380,Italy,1
Eu,Italy,59,30,Italy_West_Coast,GLU059,ItalyCstW,ITA,380,Italy,1
Eu,Italy,59,10,Italy_West_Coast,GLU059,ItalyCstW,ITA,380,Italy,1
Eu,Italy,50,10,Italy_East_Coast,GLU050,ItalyCstE,ITA,380,Italy,1
Eu,Italy,50,30,Italy_East_Coast,GLU050,ItalyCstE,ITA,380,Italy,1
Eu,Italy,50,20,Italy_East_Coast,GLU050,ItalyCstE,ITA,380,Italy,1
Eu,Italy,69,20,Tiber,GLU069,TiberR,ITA,380,Italy,1
Eu,Italy,69,30,Tiber,GLU069,TiberR,ITA,380,Italy,1
Eu,Italy,69,10,Tiber,GLU069,TiberR,ITA,380,Italy,1
Eu,Italy,57,30,Po,GLU057,PoR,ITA,380,Italy,0
Eu,Italy,62,30,Rhone,GLU062,RhoneR,FRA,250,France,0
Eu,Italy,61,20,France_South_Coast,GLU061,FranceCstS,FRA,250,France,1
Eu,Italy,57,20,Po,GLU057,PoR,ITA,380,Italy,0
Eu,Italy,57,10,Po,GLU057,PoR,ITA,380,Italy,0
Eu,Italy,62,20,Rhone,GLU062,RhoneR,FRA,250,France,0
Eu,Italy,55,10,Adriatic_Sea_Greece_Black_Sea_Coast,GLU055,AdrBlkSea,GRC,300,Greece,1
Eu,Italy,55,20,Adriatic_Sea_Greece_Black_Sea_Coast,GLU055,AdrBlkSea,GRC,300,Greece,1
Eu,Italy,54,30,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Italy,54,20,Danube,GLU054,DanubeR,ROM,642,Romania,0
"NAm",Jamaica,101,20,Caribbean,GLU101,Caribbean,CUB,192,Cuba,1
As,Japan,51,10,Japan,GLU051,Japan,JPN,392,Japan,1
As,Japan,51,20,Japan,GLU051,Japan,JPN,392,Japan,1
As,Japan,103,30,Taiwan,GLU103,Taiwan,TWN,158,Taiwan,0
As,Japan,51,30,Japan,GLU051,Japan,JPN,392,Japan,1
As,Japan,65,30,North_and_South_Korea,GLU065,Korea,KOR,410,"Korea, Republic of",1
Eu,Jersey,41,30,France_West_Coast,GLU041,FranceCstW,FRA,250,France,1
As,Jordan,93,10,Red_Sea_East_Coast,GLU093,RedSeaE,SAU,682,Saudi Arabia,1
As,Jordan,98,10,Sinai_Peninsula,GLU098,SinaiP,EGY,818,Egypt,1
As,Jordan,99,10,Eastern_Jordan_Syria,GLU099,EJrdnSyr,SAU,682,Saudi Arabia,1
As,Jordan,95,10,Dead_Sea,GLU095,DeadSea,JOR,400,Jordan,1
As,Jordan,93,20,Red_Sea_East_Coast,GLU093,RedSeaE,SAU,682,Saudi Arabia,1
As,Jordan,98,20,Sinai_Peninsula,GLU098,SinaiP,EGY,818,Egypt,1
As,Jordan,95,20,Dead_Sea,GLU095,DeadSea,JOR,400,Jordan,1
As,Jordan,99,20,Eastern_Jordan_Syria,GLU099,EJrdnSyr,SAU,682,Saudi Arabia,1
As,Jordan,98,30,Sinai_Peninsula,GLU098,SinaiP,EGY,818,Egypt,1
As,Jordan,95,30,Dead_Sea,GLU095,DeadSea,JOR,400,Jordan,1
As,Jordan,99,30,Eastern_Jordan_Syria,GLU099,EJrdnSyr,SAU,682,Saudi Arabia,1
As,Jordan,84,30,Tigris_Euphrates,GLU084,TigrEuphR,IRQ,368,Iraq,0
As,Kazakhstan,18,30,Volga,GLU018,VolgaR,RUS,643,Russian Federation,0
As,Kazakhstan,45,30,Caspian_Sea_Coast,GLU045,CaspianNE,KAZ,398,Kazakhstan,1
As,Kazakhstan,38,30,Ural,GLU038,UralR,RUS,643,Russian Federation,0
As,Kazakhstan,76,30,Syr_Darya,GLU076,SyrDaryaR,KAZ,398,Kazakhstan,0
As,Kazakhstan,18,10,Volga,GLU018,VolgaR,RUS,643,Russian Federation,0
As,Kazakhstan,56,30,Ob,GLU056,ObR,RUS,643,Russian Federation,0
As,Kazakhstan,76,10,Syr_Darya,GLU076,SyrDaryaR,KAZ,398,Kazakhstan,0
As,Kazakhstan,58,10,Amu_Darya,GLU058,AmuDaryaR,UZB,860,Uzbekistan,0
As,Kazakhstan,68,10,Lake_Balkash,GLU068,LBalkash,KAZ,398,Kazakhstan,0
As,Kazakhstan,42,10,Gobi_Interior,GLU042,Gobi,CHN,156,China,0
As,Kazakhstan,56,10,Ob,GLU056,ObR,RUS,643,Russian Federation,0
As,Kazakhstan,76,20,Syr_Darya,GLU076,SyrDaryaR,KAZ,398,Kazakhstan,0
As,Kazakhstan,68,20,Lake_Balkash,GLU068,LBalkash,KAZ,398,Kazakhstan,0
As,Kazakhstan,85,20,Tarim_Interior,GLU085,Tarim,CHN,156,China,0
As,Kazakhstan,56,20,Ob,GLU056,ObR,RUS,643,Russian Federation,0
As,Kazakhstan,52,30,Caspian_Sea_East_Coast,GLU052,CaspianE,TKM,795,Turkmenistan,1
As,Kazakhstan,58,30,Amu_Darya,GLU058,AmuDaryaR,UZB,860,Uzbekistan,0
As,Kazakhstan,68,30,Lake_Balkash,GLU068,LBalkash,KAZ,398,Kazakhstan,0
As,Kazakhstan,85,30,Tarim_Interior,GLU085,Tarim,CHN,156,China,0
As,Kazakhstan,42,30,Gobi_Interior,GLU042,Gobi,CHN,156,China,0
Af,Kenya,171,30,Africa_East_Central_Coast,GLU171,AfrCstE,TZA,834,Tanzania,1
Af,Kenya,171,10,Africa_East_Central_Coast,GLU171,AfrCstE,TZA,834,Tanzania,1
Af,Kenya,171,20,Africa_East_Central_Coast,GLU171,AfrCstE,TZA,834,Tanzania,1
Af,Kenya,179,20,Rift_Valley,GLU179,RiftValley,ETH,231,Ethiopia,0
Af,Kenya,179,30,Rift_Valley,GLU179,RiftValley,ETH,231,Ethiopia,0
Af,Kenya,87,30,Nile,GLU087,NileR,SDN,736,Sudan,0
Af,Kenya,87,20,Nile,GLU087,NileR,SDN,736,Sudan,0
Af,Kenya,170,20,Shebelli_Juba,GLU170,ShebJubR,ETH,231,Ethiopia,0
Af,Kenya,170,30,Shebelli_Juba,GLU170,ShebJubR,ETH,231,Ethiopia,0
Af,Kenya,170,10,Shebelli_Juba,GLU170,ShebJubR,ETH,231,Ethiopia,0
As,Kuwait,94,10,Arabian_Peninsula,GLU094,ArabianP,SAU,682,Saudi Arabia,1
As,Kuwait,84,10,Tigris_Euphrates,GLU084,TigrEuphR,IRQ,368,Iraq,0
As,Kyrgyzstan,76,10,Syr_Darya,GLU076,SyrDaryaR,KAZ,398,Kazakhstan,0
As,Kyrgyzstan,68,10,Lake_Balkash,GLU068,LBalkash,KAZ,398,Kazakhstan,0
As,Kyrgyzstan,85,10,Tarim_Interior,GLU085,Tarim,CHN,156,China,0
As,Kyrgyzstan,76,20,Syr_Darya,GLU076,SyrDaryaR,KAZ,398,Kazakhstan,0
As,Kyrgyzstan,58,20,Amu_Darya,GLU058,AmuDaryaR,UZB,860,Uzbekistan,0
As,Kyrgyzstan,85,20,Tarim_Interior,GLU085,Tarim,CHN,156,China,0
As,Kyrgyzstan,68,20,Lake_Balkash,GLU068,LBalkash,KAZ,398,Kazakhstan,0
As,Kyrgyzstan,85,30,Tarim_Interior,GLU085,Tarim,CHN,156,China,0
As,Kyrgyzstan,76,30,Syr_Darya,GLU076,SyrDaryaR,KAZ,398,Kazakhstan,0
As,Laos,125,10,Mekong,GLU125,Mekong,LAO,418,Lao Peoples Democratic Republic,0
As,Laos,125,30,Mekong,GLU125,Mekong,LAO,418,Lao Peoples Democratic Republic,0
As,Laos,126,30,Viet_Nam_Coast,GLU126,VietnamCst,VNM,704,Viet Nam,0
As,Laos,146,30,Chao_Phraya,GLU146,ChaoPhrR,THA,764,Thailand,0
As,Laos,109,30,Hong_(Red_River),GLU109,Hong,VNM,704,Viet Nam,0
Eu,Latvia,20,10,Baltic_Sea_Coast,GLU020,BalticSea,LVA,428,Latvia,0
Eu,Latvia,25,10,Daugava,GLU025,DaugavaR,BLR,112,Belarus,0
Eu,Latvia,35,10,Neman,GLU035,NemanR,LTU,440,Lithuania,0
Eu,Latvia,22,10,Narva,GLU022,NarvaR,RUS,643,Russian Federation,0
As,Lebanon,75,10,Mediterranean_Sea_East_Coast,GLU075,MeditE,TUR,792,Turkey,1
As,Lebanon,75,20,Mediterranean_Sea_East_Coast,GLU075,MeditE,TUR,792,Turkey,1
As,Lebanon,95,20,Dead_Sea,GLU095,DeadSea,JOR,400,Jordan,1
As,Lebanon,95,30,Dead_Sea,GLU095,DeadSea,JOR,400,Jordan,1
As,Lebanon,75,30,Mediterranean_Sea_East_Coast,GLU075,MeditE,TUR,792,Turkey,1
Af,Lesotho,194,10,Orange,GLU194,OrangeR,ZAF,710,South Africa,0
Af,Lesotho,198,10,South_Africa_South_Coast,GLU198,AfrCstS,ZAF,710,South Africa,1
Af,Lesotho,194,30,Orange,GLU194,OrangeR,ZAF,710,South Africa,0
Af,Lesotho,198,30,South_Africa_South_Coast,GLU198,AfrCstS,ZAF,710,South Africa,1
Af,Liberia,142,30,Africa_West_Coast,GLU142,AfrCstW,CIV,384,Cote dIvoire,1
Af,Liberia,142,10,Africa_West_Coast,GLU142,AfrCstW,CIV,384,Cote dIvoire,1
Af,Libya,151,10,Lake_Chad,GLU151,LChad,TCD,148,Chad,0
Af,Libya,151,30,Lake_Chad,GLU151,LChad,TCD,148,Chad,0
Af,Libya,144,10,Africa_North_Interior,GLU144,AfrIntN,DZA,12,Algeria,0
Af,Libya,144,30,Africa_North_Interior,GLU144,AfrIntN,DZA,12,Algeria,0
Af,Libya,80,10,Mediterranean_South_Coast,GLU080,MeditS,LBY,434,Libyan Arab Jamahiriya,1
Af,Libya,80,30,Mediterranean_South_Coast,GLU080,MeditS,LBY,434,Libyan Arab Jamahiriya,1
Af,Libya,144,20,Africa_North_Interior,GLU144,AfrIntN,DZA,12,Algeria,0
Af,Libya,80,20,Mediterranean_South_Coast,GLU080,MeditS,LBY,434,Libyan Arab Jamahiriya,1
Eu,Liechtenstein,54,20,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Lithuania,30,10,Wisla,GLU030,WislaR,POL,616,Poland,0
Eu,Lithuania,35,10,Neman,GLU035,NemanR,LTU,440,Lithuania,0
Eu,Lithuania,25,10,Daugava,GLU025,DaugavaR,BLR,112,Belarus,0
Eu,Lithuania,20,10,Baltic_Sea_Coast,GLU020,BalticSea,LVA,428,Latvia,0
Eu,Luxembourg,32,10,Rhine,GLU032,RhineR,DEU,276,Germany,0
Eu,Luxembourg,32,30,Rhine,GLU032,RhineR,DEU,276,Germany,0
Af,Madagascar,177,10,Madagascar,GLU177,Madagascar,MDG,450,Madagascar,1
Af,Madagascar,177,20,Madagascar,GLU177,Madagascar,MDG,450,Madagascar,1
Af,Madagascar,177,30,Madagascar,GLU177,Madagascar,MDG,450,Madagascar,1
Af,Malawi,188,10,Zambezi,GLU188,ZambeziR,ZMB,894,Zambia,0
Af,Malawi,188,30,Zambezi,GLU188,ZambeziR,ZMB,894,Zambia,0
Af,Malawi,171,30,Africa_East_Central_Coast,GLU171,AfrCstE,TZA,834,Tanzania,1
Af,Malawi,183,30,Congo,GLU183,CongoR,COD,180,"Congo, The Democratic Republic of the",0
As,Malaysia,159,10,North_Borneo_Coast,GLU159,BorneoCstN,MYS,458,Malaysia,1
As,Malaysia,139,10,Peninsula_Malaysia,GLU139,MalaysiaP,MYS,458,Malaysia,1
As,Malaysia,165,10,Kalimantan,GLU165,Kalimantan,IDN,360,Indonesia,0
As,Malaysia,165,20,Kalimantan,GLU165,Kalimantan,IDN,360,Indonesia,0
As,Malaysia,159,20,North_Borneo_Coast,GLU159,BorneoCstN,MYS,458,Malaysia,1
As,Malaysia,165,30,Kalimantan,GLU165,Kalimantan,IDN,360,Indonesia,0
As,Malaysia,159,30,North_Borneo_Coast,GLU159,BorneoCstN,MYS,458,Malaysia,1
As,Malaysia,139,30,Peninsula_Malaysia,GLU139,MalaysiaP,MYS,458,Malaysia,1
Af,Mali,149,30,Niger,GLU149,NigerR,MLI,466,Mali,1
Af,Mali,142,30,Africa_West_Coast,GLU142,AfrCstW,CIV,384,Cote dIvoire,1
Af,Mali,149,10,Niger,GLU149,NigerR,MLI,466,Mali,1
Af,Mali,142,10,Africa_West_Coast,GLU142,AfrCstW,CIV,384,Cote dIvoire,1
Af,Mali,152,30,Senegal,GLU152,SenegalR,MRT,478,Mauritania,1
Af,Mali,152,10,Senegal,GLU152,SenegalR,MRT,478,Mauritania,1
Af,Mali,160,10,Volta,GLU160,VoltaR,BFA,854,Burkina Faso,0
Af,Mali,144,10,Africa_North_Interior,GLU144,AfrIntN,DZA,12,Algeria,0
Af,Mali,144,30,Africa_North_Interior,GLU144,AfrIntN,DZA,12,Algeria,0
Af,Mauritania,152,30,Senegal,GLU152,SenegalR,MRT,478,Mauritania,1
Af,Mauritania,152,10,Senegal,GLU152,SenegalR,MRT,478,Mauritania,1
Af,Mauritania,144,10,Africa_North_Interior,GLU144,AfrIntN,DZA,12,Algeria,0
Af,Mauritania,149,10,Niger,GLU149,NigerR,MLI,466,Mali,1
Af,Mauritania,142,10,Africa_West_Coast,GLU142,AfrCstW,CIV,384,Cote dIvoire,1
Af,Mauritania,86,10,Africa_North_West_Coast,GLU086,AfrCstNW,MAR,504,Morocco,1
Af,Mauritania,86,30,Africa_North_West_Coast,GLU086,AfrCstNW,MAR,504,Morocco,1
Af,Mauritania,144,30,Africa_North_Interior,GLU144,AfrIntN,DZA,12,Algeria,0
"NAm",Mexico,135,10,Southern_Central_America,GLU135,CntAmer,NIC,558,Nicaragua,1
"NAm",Mexico,136,10,Isthmus_of_Tehuantepec,GLU136,Tehuantpc,MEX,484,Mexico,1
"NAm",Mexico,133,10,Grijalva_Usumacinta,GLU133,GrijUsuR,MEX,484,Mexico,1
"NAm",Mexico,133,20,Grijalva_Usumacinta,GLU133,GrijUsuR,MEX,484,Mexico,1
"NAm",Mexico,135,20,Southern_Central_America,GLU135,CntAmer,NIC,558,Nicaragua,1
"NAm",Mexico,136,30,Isthmus_of_Tehuantepec,GLU136,Tehuantpc,MEX,484,Mexico,1
"NAm",Mexico,133,30,Grijalva_Usumacinta,GLU133,GrijUsuR,MEX,484,Mexico,1
"NAm",Mexico,134,30,Rio_Balsas,GLU134,RioBalsas,MEX,484,Mexico,0
"NAm",Mexico,130,20,Papaloapan,GLU130,Papaloapan,MEX,484,Mexico,1
"NAm",Mexico,130,30,Papaloapan,GLU130,Papaloapan,MEX,484,Mexico,1
"NAm",Mexico,136,20,Isthmus_of_Tehuantepec,GLU136,Tehuantpc,MEX,484,Mexico,1
"NAm",Mexico,134,20,Rio_Balsas,GLU134,RioBalsas,MEX,484,Mexico,0
"NAm",Mexico,130,10,Papaloapan,GLU130,Papaloapan,MEX,484,Mexico,1
"NAm",Mexico,111,10,Yucatan_Peninsula,GLU111,YucatanP,MEX,484,Mexico,0
"NAm",Mexico,111,20,Yucatan_Peninsula,GLU111,YucatanP,MEX,484,Mexico,0
"NAm",Mexico,115,30,Pacific_Central_Coast,GLU115,MexCstW,MEX,484,Mexico,1
"NAm",Mexico,131,20,Rio_Lerma,GLU131,RioLerma,MEX,484,Mexico,0
"NAm",Mexico,131,30,Rio_Lerma,GLU131,RioLerma,MEX,484,Mexico,0
"NAm",Mexico,132,20,Rio_Verde,GLU132,RioVerde,MEX,484,Mexico,0
"NAm",Mexico,115,20,Pacific_Central_Coast,GLU115,MexCstW,MEX,484,Mexico,1
"NAm",Mexico,105,20,North_Gulf,GLU105,MexGulf,MEX,484,Mexico,1
"NAm",Mexico,131,10,Rio_Lerma,GLU131,RioLerma,MEX,484,Mexico,0
"NAm",Mexico,96,10,Mexico_Northwest_Coast,GLU096,MexCstNW,MEX,484,Mexico,1
"NAm",Mexico,115,10,Pacific_Central_Coast,GLU115,MexCstW,MEX,484,Mexico,1
"NAm",Mexico,114,10,Mexico_Interior,GLU114,MexInt,MEX,484,Mexico,0
"NAm",Mexico,114,20,Mexico_Interior,GLU114,MexInt,MEX,484,Mexico,0
"NAm",Mexico,132,10,Rio_Verde,GLU132,RioVerde,MEX,484,Mexico,0
"NAm",Mexico,96,30,Mexico_Northwest_Coast,GLU096,MexCstNW,MEX,484,Mexico,1
"NAm",Mexico,114,30,Mexico_Interior,GLU114,MexInt,MEX,484,Mexico,0
"NAm",Mexico,91,30,Baja_California,GLU091,MexBaja,MEX,484,Mexico,1
"NAm",Mexico,105,10,North_Gulf,GLU105,MexGulf,MEX,484,Mexico,1
"NAm",Mexico,91,10,Baja_California,GLU091,MexBaja,MEX,484,Mexico,1
"NAm",Mexico,91,20,Baja_California,GLU091,MexBaja,MEX,484,Mexico,1
"NAm",Mexico,231,20,Rio_Grande_River_Basin,GLU231,RioGrande,USA,840,United States,1
"NAm",Mexico,231,10,Rio_Grande_River_Basin,GLU231,RioGrande,USA,840,United States,1
"NAm",Mexico,231,30,Rio_Grande_River_Basin,GLU231,RioGrande,USA,840,United States,1
"NAm",Mexico,225,10,Texas_Gulf_Coast_Basin,GLU225,TexasCst,USA,840,United States,1
"NAm",Mexico,96,20,Mexico_Northwest_Coast,GLU096,MexCstNW,MEX,484,Mexico,1
"NAm",Mexico,221,10,Lower_Colorado_River_Basin,GLU221,UsaColoRS,USA,840,United States,1
"NAm",Mexico,221,30,Lower_Colorado_River_Basin,GLU221,UsaColoRS,USA,840,United States,1
"NAm",Mexico,217,30,California_River_Basin,GLU217,California,USA,840,United States,1
"NAm",Mexico,217,10,California_River_Basin,GLU217,California,USA,840,United States,1
Eu,Moldova,54,10,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Moldova,47,10,Black_Sea_North_Coast,GLU047,BlackSeaN,UKR,804,Ukraine,0
Eu,Moldova,49,10,Dniester,GLU049,DniesterR,UKR,804,Ukraine,0
Eu,Monaco,61,20,France_South_Coast,GLU061,FranceCstS,FRA,250,France,1
As,Mongolia,42,10,Gobi_Interior,GLU042,Gobi,CHN,156,China,0
As,Mongolia,56,10,Ob,GLU056,ObR,RUS,643,Russian Federation,0
As,Mongolia,43,10,Amur,GLU043,AmurR,RUS,643,Russian Federation,0
As,Mongolia,42,30,Gobi_Interior,GLU042,Gobi,CHN,156,China,0
As,Mongolia,56,30,Ob,GLU056,ObR,RUS,643,Russian Federation,0
As,Mongolia,48,30,Yenisei,GLU048,YeniseiR,RUS,643,Russian Federation,0
As,Mongolia,43,30,Amur,GLU043,AmurR,RUS,643,Russian Federation,0
Eu,Montenegro,55,20,Adriatic_Sea_Greece_Black_Sea_Coast,GLU055,AdrBlkSea,GRC,300,Greece,1
Eu,Montenegro,54,20,Danube,GLU054,DanubeR,ROM,642,Romania,0
"NAm",Montserrat,101,20,Caribbean,GLU101,Caribbean,CUB,192,Cuba,1
Af,Morocco,86,10,Africa_North_West_Coast,GLU086,AfrCstNW,MAR,504,Morocco,1
Af,Morocco,86,30,Africa_North_West_Coast,GLU086,AfrCstNW,MAR,504,Morocco,1
Af,Morocco,144,30,Africa_North_Interior,GLU144,AfrIntN,DZA,12,Algeria,0
Af,Morocco,86,20,Africa_North_West_Coast,GLU086,AfrCstNW,MAR,504,Morocco,1
Af,Morocco,144,20,Africa_North_Interior,GLU144,AfrIntN,DZA,12,Algeria,0
Af,Morocco,144,10,Africa_North_Interior,GLU144,AfrIntN,DZA,12,Algeria,0
Af,Morocco,80,20,Mediterranean_South_Coast,GLU080,MeditS,LBY,434,Libyan Arab Jamahiriya,1
Af,Morocco,80,10,Mediterranean_South_Coast,GLU080,MeditS,LBY,434,Libyan Arab Jamahiriya,1
Af,Morocco,67,20,Spain_South_and_East_Coast,GLU067,SpainCstSE,ESP,724,Spain,1
Af,Mozambique,198,30,South_Africa_South_Coast,GLU198,AfrCstS,ZAF,710,South Africa,1
Af,Mozambique,198,10,South_Africa_South_Coast,GLU198,AfrCstS,ZAF,710,South Africa,1
Af,Mozambique,199,10,Limpopo,GLU199,LimpopoR,ZAF,710,South Africa,0
Af,Mozambique,199,30,Limpopo,GLU199,LimpopoR,ZAF,710,South Africa,0
Af,Mozambique,190,30,Africa_Indian_Ocean_Coast,GLU190,AfrCstSE,MOZ,508,Mozambique,0
Af,Mozambique,198,20,South_Africa_South_Coast,GLU198,AfrCstS,ZAF,710,South Africa,1
Af,Mozambique,199,20,Limpopo,GLU199,LimpopoR,ZAF,710,South Africa,0
Af,Mozambique,190,20,Africa_Indian_Ocean_Coast,GLU190,AfrCstSE,MOZ,508,Mozambique,0
Af,Mozambique,190,10,Africa_Indian_Ocean_Coast,GLU190,AfrCstSE,MOZ,508,Mozambique,0
Af,Mozambique,188,20,Zambezi,GLU188,ZambeziR,ZMB,894,Zambia,0
Af,Mozambique,188,30,Zambezi,GLU188,ZambeziR,ZMB,894,Zambia,0
Af,Mozambique,188,10,Zambezi,GLU188,ZambeziR,ZMB,894,Zambia,0
Af,Mozambique,171,20,Africa_East_Central_Coast,GLU171,AfrCstE,TZA,834,Tanzania,1
Af,Mozambique,171,30,Africa_East_Central_Coast,GLU171,AfrCstE,TZA,834,Tanzania,1
Af,Mozambique,171,10,Africa_East_Central_Coast,GLU171,AfrCstE,TZA,834,Tanzania,1
As,Myanmar,139,10,Peninsula_Malaysia,GLU139,MalaysiaP,MYS,458,Malaysia,1
As,Myanmar,137,10,Irrawaddy,GLU137,IrrawaddyR,MMR,104,Myanmar,0
As,Myanmar,138,10,Sittaung,GLU138,SittaungR,MMR,104,Myanmar,0
As,Myanmar,127,10,Salween,GLU127,Salween,CHN,156,China,0
As,Myanmar,116,10,Bay_of_Bengal_North_East_Coast,GLU116,BengalBay,MMR,104,Myanmar,1
As,Myanmar,139,20,Peninsula_Malaysia,GLU139,MalaysiaP,MYS,458,Malaysia,1
