Continent,Country,GCAM_basin_ID,WHYClass,Basin_long_name,GLU_code,GLU_name,ISO,ISO_NUM,Country_name,desal
Eu,Spain,81,20,Guadiana,GLU081,GuadianaR,ESP,724,Spain,0
Eu,Spain,81,30,Guadiana,GLU081,GuadianaR,ESP,724,Spain,0
Eu,Spain,83,30,Guadalquivir,GLU083,GuadalqR,ESP,724,Spain,0
Eu,Spain,63,20,Mediterranean_Sea_Islands,GLU063,MeditIsl,ITA,380,Italy,1
Eu,Spain,71,30,Tagus,GLU071,TagusR,ESP,724,Spain,0
Eu,Spain,74,30,Douro,GLU074,DouroR,ESP,724,Spain,0
Eu,Spain,71,20,Tagus,GLU071,TagusR,ESP,724,Spain,0
Eu,Spain,74,20,Douro,GLU074,DouroR,ESP,724,Spain,0
Eu,Spain,73,20,Ebro,GLU073,EbroR,ESP,724,Spain,0
Eu,Spain,60,30,Spain_Portugal_Atlantic_Coast,GLU060,IberiaCst,ESP,724,Spain,1
Eu,Spain,73,30,Ebro,GLU073,EbroR,ESP,724,Spain,0
Eu,Spain,67,30,Spain_South_and_East_Coast,GLU067,SpainCstSE,ESP,724,Spain,1
Eu,Spain,60,20,Spain_Portugal_Atlantic_Coast,GLU060,IberiaCst,ESP,724,Spain,1
Eu,Spain,41,20,France_West_Coast,GLU041,FranceCstW,FRA,250,France,1
Eu,Spain,41,30,France_West_Coast,GLU041,FranceCstW,FRA,250,France,1
Eu,Spain,64,20,Gironde,GLU064,Gironde,FRA,250,France,0
Eu,Spain,64,30,Gironde,GLU064,Gironde,FRA,250,France,0
Eu,Spain,86,20,Africa_North_West_Coast,GLU086,AfrCstNW,MAR,504,Morocco,1
As,Sri Lanka,154,20,Sri_Lanka,GLU154,SriLanka,LKA,144,Sri Lanka,0
As,Sri Lanka,154,30,Sri_Lanka,GLU154,SriLanka,LKA,144,Sri Lanka,0
Af,Sudan,183,30,Congo,GLU183,CongoR,COD,180,"Congo, The Democratic Republic of the",0
Af,Sudan,87,30,Nile,GLU087,NileR,SDN,736,Sudan,0
Af,Sudan,151,30,Lake_Chad,GLU151,LChad,TCD,148,Chad,0
Af,Sudan,87,10,Nile,GLU087,NileR,SDN,736,Sudan,0
Af,Sudan,151,10,Lake_Chad,GLU151,LChad,TCD,148,Chad,0
Af,Sudan,87,20,Nile,GLU087,NileR,SDN,736,Sudan,0
Af,Sudan,144,30,Africa_North_Interior,GLU144,AfrIntN,DZA,12,Algeria,0
Af,Sudan,144,10,Africa_North_Interior,GLU144,AfrIntN,DZA,12,Algeria,0
Af,Sudan,100,30,Africa_Red_Sea_Gulf_of_Aden_Coast,GLU100,AfrCstNE,SOM,706,Somalia,1
Af,Sudan,100,10,Africa_Red_Sea_Gulf_of_Aden_Coast,GLU100,AfrCstNE,SOM,706,Somalia,1
SA,Suriname,161,30,Northeast_South_America_South_Atlantic_Coast,GLU161,SAmerCstNE,GUY,328,Guyana,1
SA,Suriname,168,30,Amazon,GLU168,AmazonR,BRA,76,Brazil,0
SA,Suriname,161,10,Northeast_South_America_South_Atlantic_Coast,GLU161,SAmerCstNE,GUY,328,Guyana,1
Af,Swaziland,198,10,South_Africa_South_Coast,GLU198,AfrCstS,ZAF,710,South Africa,1
Af,Swaziland,198,30,South_Africa_South_Coast,GLU198,AfrCstS,ZAF,710,South Africa,1
Af,Swaziland,198,20,South_Africa_South_Coast,GLU198,AfrCstS,ZAF,710,South Africa,1
Eu,Sweden,21,10,Denmark_Germany_Coast,GLU021,DnkGrmCst,DNK,208,Denmark,1
Eu,Sweden,12,10,Sweden,GLU012,Sweden,SWE,752,Sweden,1
Eu,Sweden,12,30,Sweden,GLU012,Sweden,SWE,752,Sweden,1
Eu,Sweden,21,30,Denmark_Germany_Coast,GLU021,DnkGrmCst,DNK,208,Denmark,1
Eu,Sweden,8,30,Scandinavia_North_Coast,GLU008,ScndnvN,NOR,578,Norway,1
Eu,Switzerland,62,20,Rhone,GLU062,RhoneR,FRA,250,France,0
Eu,Switzerland,57,20,Po,GLU057,PoR,ITA,380,Italy,0
Eu,Switzerland,57,30,Po,GLU057,PoR,ITA,380,Italy,0
Eu,Switzerland,62,30,Rhone,GLU062,RhoneR,FRA,250,France,0
Eu,Switzerland,57,10,Po,GLU057,PoR,ITA,380,Italy,0
Eu,Switzerland,32,20,Rhine,GLU032,RhineR,DEU,276,Germany,0
Eu,Switzerland,32,10,Rhine,GLU032,RhineR,DEU,276,Germany,0
Eu,Switzerland,32,30,Rhine,GLU032,RhineR,DEU,276,Germany,0
Eu,Switzerland,54,20,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Switzerland,54,30,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Switzerland,54,10,Danube,GLU054,DanubeR,ROM,642,Romania,0
As,Syria,95,10,Dead_Sea,GLU095,DeadSea,JOR,400,Jordan,1
As,Syria,84,10,Tigris_Euphrates,GLU084,TigrEuphR,IRQ,368,Iraq,0
As,Syria,75,10,Mediterranean_Sea_East_Coast,GLU075,MeditE,TUR,792,Turkey,1
As,Syria,99,20,Eastern_Jordan_Syria,GLU099,EJrdnSyr,SAU,682,Saudi Arabia,1
As,Syria,95,20,Dead_Sea,GLU095,DeadSea,JOR,400,Jordan,1
As,Syria,75,20,Mediterranean_Sea_East_Coast,GLU075,MeditE,TUR,792,Turkey,1
As,Syria,84,20,Tigris_Euphrates,GLU084,TigrEuphR,IRQ,368,Iraq,0
As,Syria,99,30,Eastern_Jordan_Syria,GLU099,EJrdnSyr,SAU,682,Saudi Arabia,1
As,Syria,84,30,Tigris_Euphrates,GLU084,TigrEuphR,IRQ,368,Iraq,0
As,Syria,75,30,Mediterranean_Sea_East_Coast,GLU075,MeditE,TUR,792,Turkey,1
As,Tajikistan,58,10,Amu_Darya,GLU058,AmuDaryaR,UZB,860,Uzbekistan,0
As,Tajikistan,76,10,Syr_Darya,GLU076,SyrDaryaR,KAZ,398,Kazakhstan,0
As,Tajikistan,58,20,Amu_Darya,GLU058,AmuDaryaR,UZB,860,Uzbekistan,0
As,Tajikistan,85,20,Tarim_Interior,GLU085,Tarim,CHN,156,China,0
As,Tajikistan,76,20,Syr_Darya,GLU076,SyrDaryaR,KAZ,398,Kazakhstan,0
As,Tajikistan,58,30,Amu_Darya,GLU058,AmuDaryaR,UZB,860,Uzbekistan,0
As,Tajikistan,85,30,Tarim_Interior,GLU085,Tarim,CHN,156,China,0
As,Tajikistan,76,30,Syr_Darya,GLU076,SyrDaryaR,KAZ,398,Kazakhstan,0
Af,Tanzania,171,10,Africa_East_Central_Coast,GLU171,AfrCstE,TZA,834,Tanzania,1
Af,Tanzania,171,30,Africa_East_Central_Coast,GLU171,AfrCstE,TZA,834,Tanzania,1
Af,Tanzania,188,10,Zambezi,GLU188,ZambeziR,ZMB,894,Zambia,0
Af,Tanzania,188,30,Zambezi,GLU188,ZambeziR,ZMB,894,Zambia,0
Af,Tanzania,188,20,Zambezi,GLU188,ZambeziR,ZMB,894,Zambia,0
Af,Tanzania,179,30,Rift_Valley,GLU179,RiftValley,ETH,231,Ethiopia,0
Af,Tanzania,183,30,Congo,GLU183,CongoR,COD,180,"Congo, The Democratic Republic of the",0
Af,Tanzania,179,20,Rift_Valley,GLU179,RiftValley,ETH,231,Ethiopia,0
Af,Tanzania,183,20,Congo,GLU183,CongoR,COD,180,"Congo, The Democratic Republic of the",0
Af,Tanzania,171,20,Africa_East_Central_Coast,GLU171,AfrCstE,TZA,834,Tanzania,1
Af,Tanzania,87,30,Nile,GLU087,NileR,SDN,736,Sudan,0
As,Thailand,139,10,Peninsula_Malaysia,GLU139,MalaysiaP,MYS,458,Malaysia,1
As,Thailand,148,10,Gulf_of_Thailand_Coast,GLU148,ThaiGulf,THA,764,Thailand,0
As,Thailand,125,10,Mekong,GLU125,Mekong,LAO,418,Lao Peoples Democratic Republic,0
As,Thailand,146,10,Chao_Phraya,GLU146,ChaoPhrR,THA,764,Thailand,0
As,Thailand,139,20,Peninsula_Malaysia,GLU139,MalaysiaP,MYS,458,Malaysia,1
As,Thailand,146,20,Chao_Phraya,GLU146,ChaoPhrR,THA,764,Thailand,0
As,Thailand,127,20,Salween,GLU127,Salween,CHN,156,China,0
As,Thailand,139,30,Peninsula_Malaysia,GLU139,MalaysiaP,MYS,458,Malaysia,1
As,Thailand,148,30,Gulf_of_Thailand_Coast,GLU148,ThaiGulf,THA,764,Thailand,0
As,Thailand,125,30,Mekong,GLU125,Mekong,LAO,418,Lao Peoples Democratic Republic,0
As,Thailand,146,30,Chao_Phraya,GLU146,ChaoPhrR,THA,764,Thailand,0
As,Thailand,127,30,Salween,GLU127,Salween,CHN,156,China,0
Eu,The Former Yugoslav Republic of Macedonia,55,20,Adriatic_Sea_Greece_Black_Sea_Coast,GLU055,AdrBlkSea,GRC,300,Greece,1
Eu,The Former Yugoslav Republic of Macedonia,54,20,Danube,GLU054,DanubeR,ROM,642,Romania,0
As,Timor-Leste,175,20,Java_Timor,GLU175,JavaTimor,IDN,360,Indonesia,1
As,Timor-Leste,175,30,Java_Timor,GLU175,JavaTimor,IDN,360,Indonesia,1
Af,Togo,142,10,Africa_West_Coast,GLU142,AfrCstW,CIV,384,Cote dIvoire,1
Af,Togo,142,30,Africa_West_Coast,GLU142,AfrCstW,CIV,384,Cote dIvoire,1
Af,Togo,160,30,Volta,GLU160,VoltaR,BFA,854,Burkina Faso,0
"NAm",Trinidad and Tobago,143,10,Caribbean_Coast,GLU143,SAmerCstN,VEN,862,Venezuela,1
"NAm",Trinidad and Tobago,143,20,Caribbean_Coast,GLU143,SAmerCstN,VEN,862,Venezuela,1
Af,Tunisia,144,10,Africa_North_Interior,GLU144,AfrIntN,DZA,12,Algeria,0
Af,Tunisia,80,10,Mediterranean_South_Coast,GLU080,MeditS,LBY,434,Libyan Arab Jamahiriya,1
Af,Tunisia,144,20,Africa_North_Interior,GLU144,AfrIntN,DZA,12,Algeria,0
Af,Tunisia,80,20,Mediterranean_South_Coast,GLU080,MeditS,LBY,434,Libyan Arab Jamahiriya,1
As,Turkey,55,20,Adriatic_Sea_Greece_Black_Sea_Coast,GLU055,AdrBlkSea,GRC,300,Greece,1
As,Turkey,84,10,Tigris_Euphrates,GLU084,TigrEuphR,IRQ,368,Iraq,0
As,Turkey,75,20,Mediterranean_Sea_East_Coast,GLU075,MeditE,TUR,792,Turkey,1
As,Turkey,84,20,Tigris_Euphrates,GLU084,TigrEuphR,IRQ,368,Iraq,0
As,Turkey,72,20,Caspian_Sea_South_West_Coast,GLU072,CaspianSW,IRN,364,"Iran, Islamic Republic of",1
As,Turkey,70,20,Black_Sea_South_Coast,GLU070,BlackSeaS,TUR,792,Turkey,1
As,Turkey,75,30,Mediterranean_Sea_East_Coast,GLU075,MeditE,TUR,792,Turkey,1
As,Turkey,84,30,Tigris_Euphrates,GLU084,TigrEuphR,IRQ,368,Iraq,0
As,Turkmenistan,58,10,Amu_Darya,GLU058,AmuDaryaR,UZB,860,Uzbekistan,0
As,Turkmenistan,52,10,Caspian_Sea_East_Coast,GLU052,CaspianE,TKM,795,Turkmenistan,1
As,Turkmenistan,52,20,Caspian_Sea_East_Coast,GLU052,CaspianE,TKM,795,Turkmenistan,1
As,Turkmenistan,58,20,Amu_Darya,GLU058,AmuDaryaR,UZB,860,Uzbekistan,0
As,Turkmenistan,52,30,Caspian_Sea_East_Coast,GLU052,CaspianE,TKM,795,Turkmenistan,1
As,Turkmenistan,58,30,Amu_Darya,GLU058,AmuDaryaR,UZB,860,Uzbekistan,0
"NAm",Turks and Caicos Islands,101,20,Caribbean,GLU101,Caribbean,CUB,192,Cuba,1
Af,Uganda,87,20,Nile,GLU087,NileR,SDN,736,Sudan,0
Af,Uganda,87,30,Nile,GLU087,NileR,SDN,736,Sudan,0
Af,Uganda,179,30,Rift_Valley,GLU179,RiftValley,ETH,231,Ethiopia,0
Af,Uganda,183,30,Congo,GLU183,CongoR,COD,180,"Congo, The Democratic Republic of the",0
Eu,Ukraine,47,10,Black_Sea_North_Coast,GLU047,BlackSeaN,UKR,804,Ukraine,0
Eu,Ukraine,54,10,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Ukraine,49,10,Dniester,GLU049,DniesterR,UKR,804,Ukraine,0
Eu,Ukraine,39,10,Dnieper,GLU039,DnieperR,UKR,804,Ukraine,0
Eu,Ukraine,47,20,Black_Sea_North_Coast,GLU047,BlackSeaN,UKR,804,Ukraine,0
Eu,Ukraine,39,20,Dnieper,GLU039,DnieperR,UKR,804,Ukraine,0
Eu,Ukraine,54,30,Danube,GLU054,DanubeR,ROM,642,Romania,0
Eu,Ukraine,53,20,Don,GLU053,DonR,RUS,643,Russian Federation,0
Eu,Ukraine,53,10,Don,GLU053,DonR,RUS,643,Russian Federation,0
Eu,Ukraine,49,20,Dniester,GLU049,DniesterR,UKR,804,Ukraine,0
Eu,Ukraine,30,30,Wisla,GLU030,WislaR,POL,616,Poland,0
Eu,Ukraine,30,10,Wisla,GLU030,WislaR,POL,616,Poland,0
As,United Arab Emirates,94,10,Arabian_Peninsula,GLU094,ArabianP,SAU,682,Saudi Arabia,1
As,United Arab Emirates,88,10,Persian_Gulf_Coast,GLU088,PersianGulf,IRN,364,"Iran, Islamic Republic of",1
As,United Arab Emirates,94,20,Arabian_Peninsula,GLU094,ArabianP,SAU,682,Saudi Arabia,1
As,United Arab Emirates,88,20,Persian_Gulf_Coast,GLU088,PersianGulf,IRN,364,"Iran, Islamic Republic of",1
As,United Arab Emirates,94,30,Arabian_Peninsula,GLU094,ArabianP,SAU,682,Saudi Arabia,1
As,United Arab Emirates,88,30,Persian_Gulf_Coast,GLU088,PersianGulf,IRN,364,"Iran, Islamic Republic of",1
Eu,United Kingdom,26,30,England_and_Wales,GLU026,EngWales,GBR,826,United Kingdom,1
Eu,United Kingdom,26,10,England_and_Wales,GLU026,EngWales,GBR,826,United Kingdom,1
Eu,United Kingdom,26,20,England_and_Wales,GLU026,EngWales,GBR,826,United Kingdom,1
Eu,United Kingdom,24,20,Ireland,GLU024,Ireland,IRL,372,Ireland,1
Eu,United Kingdom,24,30,Ireland,GLU024,Ireland,IRL,372,Ireland,1
Eu,United Kingdom,16,30,Scotland,GLU016,Scotland,GBR,826,United Kingdom,1
Eu,United Kingdom,16,20,Scotland,GLU016,Scotland,GBR,826,United Kingdom,1
"NAm",United States,101,20,Caribbean,GLU101,Caribbean,CUB,192,Cuba,1
"NAm",United States,101,30,Caribbean,GLU101,Caribbean,CUB,192,Cuba,1
"NAm",United States,226,20,South_Atlantic_Gulf_Basin,GLU226,UsaCstSE,USA,840,United States,1
"NAm",United States,226,10,South_Atlantic_Gulf_Basin,GLU226,UsaCstSE,USA,840,United States,1
"NAm",United States,231,10,Rio_Grande_River_Basin,GLU231,RioGrande,USA,840,United States,1
"NAm",United States,225,10,Texas_Gulf_Coast_Basin,GLU225,TexasCst,USA,840,United States,1
"NAm",United States,231,20,Rio_Grande_River_Basin,GLU231,RioGrande,USA,840,United States,1
"NAm",United States,225,20,Texas_Gulf_Coast_Basin,GLU225,TexasCst,USA,840,United States,1
"NAm",United States,219,10,Lower_Mississippi_River_Basin,GLU219,MissppRS,USA,840,United States,0
"NAm",United States,231,30,Rio_Grande_River_Basin,GLU231,RioGrande,USA,840,United States,1
"NAm",United States,225,30,Texas_Gulf_Coast_Basin,GLU225,TexasCst,USA,840,United States,1
"NAm",United States,221,10,Lower_Colorado_River_Basin,GLU221,UsaColoRS,USA,840,United States,1
"NAm",United States,96,10,Mexico_Northwest_Coast,GLU096,MexCstNW,MEX,484,Mexico,1
"NAm",United States,224,10,Arkansas_White_Red_Basin,GLU224,ArkWhtRedR,USA,840,United States,0
"NAm",United States,226,30,South_Atlantic_Gulf_Basin,GLU226,UsaCstSE,USA,840,United States,1
"NAm",United States,219,30,Lower_Mississippi_River_Basin,GLU219,MissppRS,USA,840,United States,0
"NAm",United States,217,30,California_River_Basin,GLU217,California,USA,840,United States,1
"NAm",United States,217,10,California_River_Basin,GLU217,California,USA,840,United States,1
"NAm",United States,221,30,Lower_Colorado_River_Basin,GLU221,UsaColoRS,USA,840,United States,1
"NAm",United States,224,30,Arkansas_White_Red_Basin,GLU224,ArkWhtRedR,USA,840,United States,0
"NAm",United States,221,20,Lower_Colorado_River_Basin,GLU221,UsaColoRS,USA,840,United States,1
"NAm",United States,224,20,Arkansas_White_Red_Basin,GLU224,ArkWhtRedR,USA,840,United States,0
"NAm",United States,230,10,Tennessee_River_Basin,GLU230,TennR,USA,840,United States,0
"NAm",United States,230,20,Tennessee_River_Basin,GLU230,TennR,USA,840,United States,0
"NAm",United States,220,20,Upper_Colorado_River_Basin,GLU220,UsaColoRN,USA,840,United States,0
"NAm",United States,230,30,Tennessee_River_Basin,GLU230,TennR,USA,840,United States,0
"NAm",United States,228,20,Ohio_River_Basin,GLU228,OhioR,USA,840,United States,0
"NAm",United States,220,30,Upper_Colorado_River_Basin,GLU220,UsaColoRN,USA,840,United States,0
"NAm",United States,228,30,Ohio_River_Basin,GLU228,OhioR,USA,840,United States,0
"NAm",United States,233,10,Mid_Atlantic_Basin,GLU233,UsaCstE,USA,840,United States,0
"NAm",United States,219,20,Lower_Mississippi_River_Basin,GLU219,MissppRS,USA,840,United States,0
"NAm",United States,233,30,Mid_Atlantic_Basin,GLU233,UsaCstE,USA,840,United States,0
"NAm",United States,222,10,Great_Basin,GLU222,GreatBasin,USA,840,United States,0
"NAm",United States,223,20,Missouri_River_Basin,GLU223,MissouriR,USA,840,United States,0
"NAm",United States,218,20,Upper_Mississippi_Basin,GLU218,MissppRN,USA,840,United States,0
"NAm",United States,218,10,Upper_Mississippi_Basin,GLU218,MissppRN,USA,840,United States,0
"NAm",United States,228,10,Ohio_River_Basin,GLU228,OhioR,USA,840,United States,0
"NAm",United States,222,30,Great_Basin,GLU222,GreatBasin,USA,840,United States,0
"NAm",United States,222,20,Great_Basin,GLU222,GreatBasin,USA,840,United States,0
"NAm",United States,223,30,Missouri_River_Basin,GLU223,MissouriR,USA,840,United States,0
"NAm",United States,233,20,Mid_Atlantic_Basin,GLU233,UsaCstE,USA,840,United States,0
"NAm",United States,223,10,Missouri_River_Basin,GLU223,MissouriR,USA,840,United States,0
"NAm",United States,218,30,Upper_Mississippi_Basin,GLU218,MissppRN,USA,840,United States,0
"NAm",United States,217,20,California_River_Basin,GLU217,California,USA,840,United States,1
"NAm",United States,227,20,Great_Lakes_Basin,GLU227,GreatLakes,CAN,124,Canada,0
"NAm",United States,229,10,Pacific_Northwest_Basin,GLU229,UsaPacNW,USA,840,United States,0
"NAm",United States,229,30,Pacific_Northwest_Basin,GLU229,UsaPacNW,USA,840,United States,0
"NAm",United States,227,30,Great_Lakes_Basin,GLU227,GreatLakes,CAN,124,Canada,0
"NAm",United States,232,30,New_England_Basin,GLU232,UsaCstNE,USA,840,United States,0
"NAm",United States,232,10,New_England_Basin,GLU232,UsaCstNE,USA,840,United States,0
"NAm",United States,229,20,Pacific_Northwest_Basin,GLU229,UsaPacNW,USA,840,United States,0
"NAm",United States,19,30,Atlantic_Ocean_Seaboard,GLU019,CanAtl,CAN,124,Canada,0
"NAm",United States,23,30,Saskatchewan_Nelson,GLU023,NelsonR,CAN,124,Canada,1
"NAm",United States,40,30,St_Lawrence,GLU040,StLwrncR,CAN,124,Canada,0
"NAm",United States,23,20,Saskatchewan_Nelson,GLU023,NelsonR,CAN,124,Canada,1
"NAm",United States,7,10,Pacific_and_Arctic_Coast,GLU007,PacArctic,USA,840,United States,1
"NAm",United States,27,10,Fraser,GLU027,FraserR,CAN,124,Canada,0
"NAm",United States,27,30,Fraser,GLU027,FraserR,CAN,124,Canada,0
"NAm",United States,7,30,Pacific_and_Arctic_Coast,GLU007,PacArctic,USA,840,United States,1
SA,Uruguay,206,30,La_Plata,GLU206,RioLaPlata,BRA,76,Brazil,0
SA,Uruguay,195,30,Uruguay_Brazil_South_Atlantic_Coast,GLU195,BrzCstS,BRA,76,Brazil,1
SA,Uruguay,206,10,La_Plata,GLU206,RioLaPlata,BRA,76,Brazil,0
SA,Uruguay,195,10,Uruguay_Brazil_South_Atlantic_Coast,GLU195,BrzCstS,BRA,76,Brazil,1
SA,Uruguay,206,20,La_Plata,GLU206,RioLaPlata,BRA,76,Brazil,0
As,Uzbekistan,58,10,Amu_Darya,GLU058,AmuDaryaR,UZB,860,Uzbekistan,0
As,Uzbekistan,76,10,Syr_Darya,GLU076,SyrDaryaR,KAZ,398,Kazakhstan,0
As,Uzbekistan,52,10,Caspian_Sea_East_Coast,GLU052,CaspianE,TKM,795,Turkmenistan,1
As,Uzbekistan,58,20,Amu_Darya,GLU058,AmuDaryaR,UZB,860,Uzbekistan,0
As,Uzbekistan,76,20,Syr_Darya,GLU076,SyrDaryaR,KAZ,398,Kazakhstan,0
As,Uzbekistan,58,30,Amu_Darya,GLU058,AmuDaryaR,UZB,860,Uzbekistan,0
As,Uzbekistan,76,30,Syr_Darya,GLU076,SyrDaryaR,KAZ,398,Kazakhstan,0
As,Uzbekistan,52,30,Caspian_Sea_East_Coast,GLU052,CaspianE,TKM,795,Turkmenistan,1
As,Uzbekistan,45,30,Caspian_Sea_Coast,GLU045,CaspianNE,KAZ,398,Kazakhstan,1
Oc,Vanuatu,185,20,South_Pacific_Islands,GLU185,NewCaledn,NCL,540,New Caledonia,0
SA,Venezuela,168,30,Amazon,GLU168,AmazonR,BRA,76,Brazil,0
SA,Venezuela,156,30,Orinoco,GLU156,OrinocoR,BRA,76,Brazil,0
SA,Venezuela,156,10,Orinoco,GLU156,OrinocoR,BRA,76,Brazil,0
SA,Venezuela,161,30,Northeast_South_America_South_Atlantic_Coast,GLU161,SAmerCstNE,GUY,328,Guyana,1
SA,Venezuela,156,20,Orinoco,GLU156,OrinocoR,BRA,76,Brazil,0
SA,Venezuela,143,10,Caribbean_Coast,GLU143,SAmerCstN,VEN,862,Venezuela,1
SA,Venezuela,143,20,Caribbean_Coast,GLU143,SAmerCstN,VEN,862,Venezuela,1
SA,Venezuela,143,30,Caribbean_Coast,GLU143,SAmerCstN,VEN,862,Venezuela,1
SA,Venezuela,161,10,Northeast_South_America_South_Atlantic_Coast,GLU161,SAmerCstNE,GUY,328,Guyana,1
SA,Venezuela,166,30,Magdalena,GLU166,MagdalenaR,COL,170,Colombia,0
As,Vietnam,125,10,Mekong,GLU125,Mekong,LAO,418,Lao Peoples Democratic Republic,0
As,Vietnam,148,10,Gulf_of_Thailand_Coast,GLU148,ThaiGulf,THA,764,Thailand,0
As,Vietnam,126,10,Viet_Nam_Coast,GLU126,VietnamCst,VNM,704,Viet Nam,0
As,Vietnam,109,10,Hong_(Red_River),GLU109,Hong,VNM,704,Viet Nam,0
As,Vietnam,108,20,Xun_Jiang,GLU108,XunJiang,CHN,156,China,0
As,Vietnam,109,20,Hong_(Red_River),GLU109,Hong,VNM,704,Viet Nam,0
As,Vietnam,126,30,Viet_Nam_Coast,GLU126,VietnamCst,VNM,704,Viet Nam,0
As,Vietnam,125,30,Mekong,GLU125,Mekong,LAO,418,Lao Peoples Democratic Republic,0
As,Vietnam,109,30,Hong_(Red_River),GLU109,Hong,VNM,704,Viet Nam,0
As,Vietnam,112,30,South_China_Sea_Coast,GLU112,SChinaSea,CHN,156,China,1
As,Vietnam,108,30,Xun_Jiang,GLU108,XunJiang,CHN,156,China,0
As,Yemen,100,10,Africa_Red_Sea_Gulf_of_Aden_Coast,GLU100,AfrCstNE,SOM,706,Somalia,1
As,Yemen,93,10,Red_Sea_East_Coast,GLU093,RedSeaE,SAU,682,Saudi Arabia,1
As,Yemen,94,10,Arabian_Peninsula,GLU094,ArabianP,SAU,682,Saudi Arabia,1
As,Yemen,93,20,Red_Sea_East_Coast,GLU093,RedSeaE,SAU,682,Saudi Arabia,1
As,Yemen,94,20,Arabian_Peninsula,GLU094,ArabianP,SAU,682,Saudi Arabia,1
As,Yemen,93,30,Red_Sea_East_Coast,GLU093,RedSeaE,SAU,682,Saudi Arabia,1
As,Yemen,94,30,Arabian_Peninsula,GLU094,ArabianP,SAU,682,Saudi Arabia,1
Af,Zambia,188,30,Zambezi,GLU188,ZambeziR,ZMB,894,Zambia,0
Af,Zambia,188,10,Zambezi,GLU188,ZambeziR,ZMB,894,Zambia,0
Af,Zambia,183,30,Congo,GLU183,CongoR,COD,180,"Congo, The Democratic Republic of the",0
Af,Zambia,183,10,Congo,GLU183,CongoR,COD,180,"Congo, The Democratic Republic of the",0
Af,Zambia,179,30,Rift_Valley,GLU179,RiftValley,ETH,231,Ethiopia,0
Af,Zambia,183,20,Congo,GLU183,CongoR,COD,180,"Congo, The Democratic Republic of the",0
Af,Zimbabwe,199,10,Limpopo,GLU199,LimpopoR,ZAF,710,South Africa,0
Af,Zimbabwe,199,20,Limpopo,GLU199,LimpopoR,ZAF,710,South Africa,0
Af,Zimbabwe,199,30,Limpopo,GLU199,LimpopoR,ZAF,710,South Africa,0
Af,Zimbabwe,190,10,Africa_Indian_Ocean_Coast,GLU190,AfrCstSE,MOZ,508,Mozambique,0
Af,Zimbabwe,190,30,Africa_Indian_Ocean_Coast,GLU190,AfrCstSE,MOZ,508,Mozambique,0
Af,Zimbabwe,197,10,Africa_South_Interior,GLU197,AfrIntS,BWA,72,Botswana,0
Af,Zimbabwe,197,30,Africa_South_Interior,GLU197,AfrIntS,BWA,72,Botswana,0
Af,Zimbabwe,188,10,Zambezi,GLU188,ZambeziR,ZMB,894,Zambia,0
Af,Zimbabwe,188,20,Zambezi,GLU188,ZambeziR,ZMB,894,Zambia,0
Af,Zimbabwe,197,20,Africa_South_Interior,GLU197,AfrIntS,BWA,72,Botswana,0
Af,Zimbabwe,188,30,Zambezi,GLU188,ZambeziR,ZMB,894,Zambia,0
