year_number,depletion_limit,continent,country,gcam_basin_id,Basin_long_name,grid_id,grid_area,lake_area,grid_area_dry,permeability,porosity,total_thickness,depth_to_water,orig_aqfr_sat_thickness,aqfr_sat_thickness,hydraulic_conductivity,transmissivity,radius_of_influence,areal_extent,drawdown,drawdown_interference,total_head,well_yield,recharge,shallow_recharge_depth,threshold_depth,net_ponded_depth_target,excessive_recharge_depth,deep_recharge_vol,deep_recharge_vol_imposed,volume_produced_perwell,cumulative_vol_produced_perwell,number_of_wells,volume_produced_allwells,cumulative_vol_produced_allwells,available_volume,depleted_vol_fraction,well_installation_cost, annual_capital_cost,maintenance_cost,nonenergy_cost,power,energy,energy_cost_rate,energy_cost,total_cost_perwell,total_cost_allwells,unit_cost,unit_cost_per_km3,unit_cost_per_acreft,whyclass,total_well_length
26, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 64.43076761342834, 238.11666666629998, 210.60256571957163, 2.113489078281905e-06, 0.0004451062225064618, 483.1497193304754, 733353.4439905321, 74.2050366217327, 0.0, 138.63580423516106, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 5669076.730892988, 3384.436176360336, 737947245.1768004, 19186628374.596806, 153906956080.24225, 0.12466381548468479, 22558.508318219323, 10210626.728484929, 5344348.214583494, 15554974.943068422, 165773.46498320627, 397856315.95969504, 0.061, 24269235.2735414, 11766.8669584537, 39824210.21660982, 0.053966202159977675, 53966202.159977674, 66.56623104028927, 10, 275.033333333
27, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 65.53133165129748, 238.11666666629998, 209.5020016817025, 2.113489078281905e-06, 0.00044278019243247554, 483.1497193304754, 733353.4439905321, 74.7730476140755, 0.0, 140.30437926537297, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 5887118.143619642, 3384.436176360336, 737947245.1768004, 19924575619.773605, 153906956080.24225, 0.12945857761871113, 22558.508318219323, 10210626.728484929, 5344348.214583494, 15554974.943068422, 167768.6599897826, 402644783.9754783, 0.061, 24561331.822504174, 11853.172781267856, 40116306.76557259, 0.054362025236589055, 54362025.23658905, 67.05447088882786, 10, 275.033333333
28, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 66.63189568916661, 238.11666666629998, 208.40143764383336, 2.113489078281905e-06, 0.0004404541623584893, 483.1497193304754, 733353.4439905321, 75.35268300222461, 0.0, 141.98457869139122, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 6105159.556346295, 3384.436176360336, 737947245.1768004, 20662522864.950405, 153906956080.24225, 0.13425333975273746, 22558.508318219323, 10210626.728484929, 5344348.214583494, 15554974.943068422, 169777.75484266333, 407466611.622392, 0.061, 24855463.30896591, 11940.079867451428, 40410438.25203434, 0.054760605878205616, 54760605.87820562, 67.54611213864906, 10, 275.033333333
29, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 67.73245972703575, 238.11666666629998, 207.30087360596423, 2.113489078281905e-06, 0.00043812813228450304, 483.1497193304754, 733353.4439905321, 75.9443867392467, 0.0, 143.67684646628243, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 6323200.969072949, 3384.436176360336, 737947245.1768004, 21400470110.127205, 153906956080.24225, 0.1390481018867638, 22558.508318219323, 10210626.728484929, 5344348.214583494, 15554974.943068422, 171801.28039777378, 412323072.9546571, 0.061, 25151707.45023408, 12027.611180152011, 40706682.3933025, 0.05516204940036036, 55162049.40036036, 68.0412846943565, 10, 275.033333333
30, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 68.83302376490488, 238.11666666629998, 206.2003095680951, 2.113489078281905e-06, 0.0004358021022105168, 483.1497193304754, 733353.4439905321, 76.54862921158366, 0.0, 145.38165297648854, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 6541242.381799603, 3384.436176360336, 737947245.1768004, 22138417355.304005, 153906956080.24225, 0.14384286402079013, 22558.508318219323, 10210626.728484929, 5344348.214583494, 15554974.943068422, 173839.79911869098, 417215517.88485837, 0.061, 25450146.59097636, 12115.791049764217, 41005121.53404479, 0.055566467389170364, 55566467.38917036, 68.54012619519386, 10, 275.033333333
31, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 69.93358780277401, 238.11666666629998, 205.09974553022596, 2.113489078281905e-06, 0.00043347607213653055, 483.1497193304754, 733353.4439905321, 77.16590943943338, 0.0, 147.0994972422074, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 6759283.794526257, 3384.436176360336, 737947245.1768004, 22876364600.480804, 153906956080.24225, 0.14863762615481646, 22558.508318219323, 10210626.728484929, 5344348.214583494, 15554974.943068422, 175893.90770774428, 422145378.4985863, 0.061, 25750868.088413764, 12204.645287742727, 41305843.03148219, 0.05597397822331591, 55973978.22331591, 69.0427826588957, 10, 275.033333333
32, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 71.03415184064315, 238.11666666629998, 203.99918149235683, 2.113489078281905e-06, 0.0004311500420625443, 483.1497193304754, 733353.4439905321, 77.79675751620344, 0.0, 148.83090935684658, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 6977325.20725291, 3384.436176360336, 737947245.1768004, 23614311845.657604, 153906956080.24225, 0.1534323882888428, 22558.508318219323, 10210626.728484929, 5344348.214583494, 15554974.943068422, 177964.24002298634, 427114176.0551672, 0.061, 26053964.739365198, 12294.201312781257, 41608939.68243362, 0.05638470765273307, 56384707.652733065, 69.54940919549318, 10, 275.033333333
33, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 72.13471587851228, 238.11666666629998, 202.8986174544877, 2.113489078281905e-06, 0.00042882401198855805, 483.1497193304754, 733353.4439905321, 78.44173731944348, 0.0, 150.57645319795574, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 7195366.619979564, 3384.436176360336, 737947245.1768004, 24352259090.834404, 153906956080.24225, 0.15822715042286914, 22558.508318219323, 10210626.728484929, 5344348.214583494, 15554974.943068422, 180051.47031978564, 432123528.76748556, 0.061, 26359535.254816618, 12384.488291033578, 41914510.19788504, 0.0567987894417073, 56798789.4417073, 70.06017080055712, 10, 275.033333333
34, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 73.23527991638142, 238.11666666629998, 201.79805341661856, 2.113489078281905e-06, 0.0004264979819145718, 483.1497193304754, 733353.4439905321, 79.10144953097436, 0.0, 152.33672944735576, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 7413408.032706218, 3384.436176360336, 737947245.1768004, 25090206336.011204, 153906956080.24225, 0.16302191255689547, 22558.508318219323, 10210626.728484929, 5344348.214583494, 15554974.943068422, 182156.3168621385, 437175160.4691324, 0.061, 26667684.78861708, 12475.537292327454, 42222659.731685504, 0.05721636608531499, 57216366.08531499, 70.57524323891434, 10, 275.033333333
35, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 74.33584395425055, 238.11666666629998, 200.69748937874942, 2.113489078281905e-06, 0.00042417195184058556, 483.1497193304754, 733353.4439905321, 79.77653501027399, 0.0, 154.11237896452454, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 7631449.445432872, 3384.436176360336, 737947245.1768004, 25828153581.188004, 153906956080.24225, 0.16781667469092182, 22558.508318219323, 10210626.728484929, 5344348.214583494, 15554974.943068422, 184279.54595638838, 442270910.29533213, 0.061, 26978525.52801526, 12567.381464650556, 42533500.471083686, 0.05763758960966558, 57637589.60966558, 71.0948140317303, 10, 275.033333333
36, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 75.43640799211968, 238.11666666629998, 199.5969253408803, 2.113489078281905e-06, 0.0004218459217665993, 483.1497193304754, 733353.4439905321, 80.4676785727821, 0.0, 155.90408656490177, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 7849490.858159525, 3384.436176360336, 737947245.1768004, 26566100826.364803, 153906956080.24225, 0.17261143682494814, 22558.508318219323, 8967787.6562686, 5344348.214583494, 14312135.870852094, 186421.97646912566, 447412743.52590156, 0.061, 27292177.355079994, 12292.834332799821, 41604313.22593209, 0.05637843829332863, 56378438.29332863, 69.541676066055, 10, 275.033333333
37, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 76.53697202998882, 238.11666666629998, 198.49636130301116, 2.113489078281905e-06, 0.00041951989169261306, 483.1497193304754, 733353.4439905321, 81.17561323394224, 0.0, 157.71258526393106, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 8067532.270886179, 3384.436176360336, 737947245.1768004, 27304048071.541603, 153906956080.24225, 0.17740619895897447, 22558.508318219323, 8967787.6562686, 5344348.214583494, 14312135.870852094, 188584.4849019917, 452602763.7647801, 0.061, 27608768.589651585, 12386.377605024283, 41920904.46050368, 0.056807454373598354, 56807454.37359835, 70.0708588207461, 10, 275.033333333
38, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 77.63753606785795, 238.11666666629998, 197.39579726514202, 2.113489078281905e-06, 0.0004171938616186268, 483.1497193304754, 733353.4439905321, 81.90112499088018, 0.0, 159.5386610587381, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 8285573.683612833, 3384.436176360336, 737947245.1768004, 28041995316.718403, 153906956080.24225, 0.18220096109300082, 22558.508318219323, 8967787.6562686, 5344348.214583494, 14312135.870852094, 190768.01110936055, 457843226.66246533, 0.061, 27928436.826410383, 12480.830039669565, 42240572.69726248, 0.057240640131588694, 57240640.13158869, 70.60518478951202, 10, 275.033333333
39, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 78.73810010572709, 238.11666666629998, 196.2952332272729, 2.113489078281905e-06, 0.00041486783154464057, 483.1497193304754, 733353.4439905321, 82.64505822708827, 0.0, 161.38315833281536, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 8503615.096339487, 3384.436176360336, 737947245.1768004, 28779942561.895203, 153906956080.24225, 0.18699572322702715, 22558.508318219323, 8967787.6562686, 5344348.214583494, 14312135.870852094, 192973.56476097857, 463136555.42634857, 0.061, 28251329.88100726, 12576.235311854107, 42563465.75185935, 0.057678195873828116, 57678195.87382811, 71.1449010464495, 10, 275.033333333
40, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 79.83866414359622, 238.11666666629998, 195.19466918940375, 2.113489078281905e-06, 0.0004125418014706543, 483.1497193304754, 733353.4439905321, 83.40832184195732, 0.0, 163.24698598555352, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 8721656.50906614, 3384.436176360336, 737947245.1768004, 29517889807.072002, 153906956080.24225, 0.19179048536105348, 22558.508318219323, 8967787.6562686, 5344348.214583494, 14312135.870852094, 195202.2326713391, 468485358.4112138, 0.061, 28577606.86308404, 12672.640433734012, 42889742.73393613, 0.0581203372114499, 58120337.2114499, 71.69027354357922, 10, 275.033333333
41, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 80.93922818146535, 238.11666666629998, 194.09410515153462, 2.113489078281905e-06, 0.0004102157713966681, 483.1497193304754, 733353.4439905321, 84.1918962272401, 0.0, 165.13112440870543, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 8939697.921792794, 3384.436176360336, 737947245.1768004, 30255837052.248802, 153906956080.24225, 0.19658524749507983, 22558.508318219323, 8967787.6562686, 5344348.214583494, 14312135.870852094, 197455.18714177355, 473892449.1402565, 0.061, 28907439.397555646, 12770.096115355496, 43219575.26840774, 0.058567296715164266, 58567296.71516427, 72.24158915222083, 10, 275.033333333
42, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 82.03979221933449, 238.11666666629998, 192.9935411136655, 2.113489078281905e-06, 0.00040788974132268183, 483.1497193304754, 733353.4439905321, 84.99684123756117, 0.0, 167.03663345689566, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 9157739.334519448, 3384.436176360336, 737947245.1768004, 30993784297.425602, 153906956080.24225, 0.20138000962910615, 22558.508318219323, 8967787.6562686, 5344348.214583494, 14312135.870852094, 199733.69549117167, 479360869.178812, 0.061, 29241013.019907534, 12868.657176923696, 43553148.89075963, 0.0590193258060405, 59019325.8060405, 72.79915799523484, 10, 275.033333333
43, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 83.14035625720362, 238.11666666629998, 191.89297707579635, 2.113489078281905e-06, 0.0004055637112486956, 483.1497193304754, 733353.4439905321, 85.82430533322557, 0.0, 168.9646615904292, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 9375780.747246101, 3384.436176360336, 737947245.1768004, 31731731542.6024, 153906956080.24225, 0.20617477176313248, 22558.508318219323, 8967787.6562686, 5344348.214583494, 14312135.870852094, 202039.1309884752, 484893914.3723405, 0.061, 29578528.77671277, 12968.383021707747, 43890664.647564866, 0.059476696924384294, 59476696.924384296, 73.36331612228955, 10, 275.033333333
44, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 84.24092029507275, 238.11666666629998, 190.79241303792722, 2.113489078281905e-06, 0.00040323768117470933, 483.1497193304754, 733353.4439905321, 86.67553611257202, 0.0, 170.91645640764477, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 9593822.159972755, 3384.436176360336, 737947245.1768004, 32469678787.7792, 153906956080.24225, 0.21096953389715883, 22558.508318219323, 8967787.6562686, 5344348.214583494, 14312135.870852094, 204372.98544671646, 490495165.0721195, 0.061, 29920205.069399286, 13069.338180819052, 44232340.94025138, 0.059939706028245984, 59939706.028245986, 73.93442859172086, 10, 275.033333333
45, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 85.34148433294189, 238.11666666629998, 189.69184900005808, 2.113489078281905e-06, 0.0004009116511007231, 483.1497193304754, 733353.4439905321, 87.55189250028482, 0.0, 172.8933768332267, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 9811863.572699409, 3384.436176360336, 737947245.1768004, 33207626032.956, 153906956080.24225, 0.21576429603118516, 22558.508318219323, 8967787.6562686, 5344348.214583494, 14312135.870852094, 206736.88379716637, 496168521.1131993, 0.061, 30266279.787905157, 13171.59294364281, 44578415.658757254, 0.06040867548475905, 60408675.48475905, 74.5128930369406, 10, 275.033333333
46, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 86.44204837081102, 238.11666666629998, 188.59128496218895, 2.113489078281905e-06, 0.00039858562102673684, 483.1497193304754, 733353.4439905321, 88.45485892054161, 0.0, 174.89690729135265, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 10029904.985426063, 3384.436176360336, 737947245.1768004, 33945573278.1328, 153906956080.24225, 0.22055905816521149, 22558.508318219323, 8967787.6562686, 5344348.214583494, 14312135.870852094, 209132.6010368453, 501918242.4884287, 0.061, 30617012.79179415, 13275.224090933694, 44929148.66264625, 0.06088395743232559, 60883957.43232559, 75.09914381362496, 10, 275.033333333
47, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 87.54261240868016, 238.11666666629998, 187.49072092431982, 2.113489078281905e-06, 0.0003962595909527506, 483.1497193304754, 733353.4439905321, 89.38606186385422, 0.0, 176.92867427253438, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 10247946.398152716, 3384.436176360336, 737947245.1768004, 34683520523.3096, 153906956080.24225, 0.22535382029923784, 22558.508318219323, 8967787.6562686, 5344348.214583494, 14312135.870852094, 211562.0820382873, 507748996.8918895, 0.061, 30972688.810405258, 13380.315751723587, 45284824.68125735, 0.06136593771063924, 61365937.71063924, 75.69365684731929, 10, 275.033333333
48, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 88.64317644654929, 238.11666666629998, 186.39015688645068, 2.113489078281905e-06, 0.00039393356087876434, 483.1497193304754, 733353.4439905321, 90.34728935973989, 0.0, 178.9904658062892, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 10465987.81087937, 3384.436176360336, 737947245.1768004, 35421467768.486404, 153906956080.24225, 0.2301485824332642, 22558.508318219323, 8967787.6562686, 5344348.214583494, 14312135.870852094, 214027.46483394533, 513665915.6014688, 0.061, 31333620.851689596, 13486.960410531274, 45645756.72254169, 0.061855040480035525, 61855040.48003553, 76.29695533131422, 10, 275.033333333
49, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 89.74374048441842, 238.11666666629998, 185.28959284858155, 2.113489078281905e-06, 0.0003916075308047781, 483.1497193304754, 733353.4439905321, 91.34051400193844, 0.0, 181.08425448635688, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 10684029.223606024, 3384.436176360336, 737947245.1768004, 36159415013.66321, 153906956080.24225, 0.23494334456729055, 22558.508318219323, 8967787.6562686, 5344348.214583494, 14312135.870852094, 216531.10814854447, 519674659.55650675, 0.061, 31700154.23294691, 13595.260098324909, 46012290.103799, 0.06235173368358492, 62351733.68358491, 76.90961646402833, 10, 275.033333333
50, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 90.84430452228756, 238.11666666629998, 184.18902881071241, 2.113489078281905e-06, 0.00038928150073079185, 483.1497193304754, 733353.4439905321, 92.36792034997119, 0.0, 183.21222487225873, 0.025236274621140427, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 218041.41272665327, 10902070.636332678, 3384.436176360336, 737947245.1768004, 36897362258.84001, 153906956080.24225, 0.2397381067013169, 22558.508318219323, 8967787.6562686, 5344348.214583494, 14312135.870852094, 219075.6241644376, 525781497.99465024, 0.061, 32072671.377673663, 13705.327809847648, 46384807.24852575, 0.06285653554735161, 62856535.54735161, 77.53227946694727, 10, 275.033333333
51, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 91.94486856015669, 238.11666666629998, 183.08846477284328, 2.113489078281905e-06, 0.0003869554706568056, 483.1497193304754, 550015.082992899, 63.05069526100557, 0.0, 154.99556382116225, 0.01892720596585532, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 163531.05954498996, 11065601.695877668, 4512.581568480448, 737947245.1768004, 37635309504.016815, 153906956080.24225, 0.24453286883534328, 22558.508318219323, 11542770.517619358, 6878907.861301208, 18421678.378920566, 185335.61235073183, 444805469.64175636, 0.061, 27133133.648147136, 10095.066723061514, 45554812.027067706, 0.061731800375721305, 61731800.375721306, 76.14494112744471, 10, 275.033333333
52, 0.25, Au, Australia, 189, Australia_East_Coast, 72548, 2481987925.9, 0.0, 2481987925.9, -12.6749999921, 0.260416675359, 275.033333333, 93.04543259802583, 238.11666666629998, 181.98790073497415, 2.113489078281905e-06, 0.00038462944058281935, 483.1497193304754, 550015.082992899, 63.59926255532704, 0.0, 156.64469515335287, 0.01892720596585532, 0.013394772238444, 0.0026789544476888, 0.22499999999999998, 0.2973210455523112, 0, 26596530.37279882, 26596530.37279882, 163531.05954498996, 11229132.755422657, 4512.581568480448, 737947245.1768004, 38373256749.19362, 153906956080.24225, 0.24932763096936963, 22558.508318219323, 11542770.517619358, 6878907.861301208, 18421678.378920566, 187307.55759718406, 449538138.23324174, 0.061, 27421826.432227746, 10159.041806879848, 45843504.811148316, 0.062123010975079856, 62123010.97507986, 76.6274915775415, 10, 275.033333333
